dL,L_b,L_d,T_bd,lambda
25.930010549180448,24.00699996426027,49.93701051344072,87,0.012145452049553685
39.83919159148415,23.113995613590482,62.953187205074634,102,0.014171693599759581
35.273407592191205,24.744661803451653,60.018069395642854,120,0.010652329900549328
24.591614037379554,25.300128460705313,49.89174249808487,99,0.009895518656626206
32.073217984869,21.747404547966426,53.82062253283542,153,0.008544548014314235
40.08430893005669,25.31418701897422,65.39849594903092,156,0.008777636568651855
32.07859755501529,25.383895840430487,57.462493395445776,102,0.011555951850564494
25.796371558100088,26.729134417382493,52.52550597548258,78,0.012494936352984895
28.692357163861786,31.513815855694013,60.2061730195558,75,0.012452359494925878
19.944789621129924,28.889487286117184,48.83427690724711,51,0.01484999087772546
30.49694095551161,30.004460376880054,60.501401332391666,81,0.012491254010957017
28.542440459879845,27.313877159186557,55.8563176190664,90,0.01146762609911813
38.372386126013424,26.723508713062955,65.09589483907638,144,0.008919841135970878
37.919573856732,25.09188502357151,63.011458880303515,132,0.010063586024026712
31.768075110154236,32.46583088186156,64.23390599201579,96,0.010254300997609402
27.971945645254017,26.62881552352657,54.600761168780586,96,0.010790966728192651
19.810106886249702,29.539418945368826,49.34952583161853,54,0.013711014350559459
21.764122146118176,35.03605716323777,56.80017930935595,57,0.012229036069133227
33.49634151838281,34.66632941799296,68.16267093637578,96,0.010160903967114592
43.28007350026547,27.986535526201006,71.26660902646648,150,0.008989955831289295
28.343040904471145,25.009044991157403,53.35208589562855,102,0.010716614802591652
27.08624254286081,21.592364770613116,48.678607313473925,90,0.013030740434387754
21.81177267324661,25.28881792445218,47.10059059769879,69,0.013003558657167555
32.8423393384843,39.499699404274715,72.34203874275902,69,0.012652066409775864
21.930366160119128,28.306124491678645,50.23649065179777,66,0.012539718918343686
21.46678207976113,34.69285512386961,56.159637203630744,51,0.01362539295096157
20.36557384707892,35.93865596552486,56.30422981260378,51,0.012700134349526819
36.694538593596434,23.9161665579622,60.61070515155863,135,0.009937677509577655
28.610179510294742,22.46375172237211,51.07393123266685,135,0.00877769047372023
41.970327098213254,36.65762569763017,78.62795279584343,111,0.009918278792702686
29.834722854264246,31.44054371634633,61.275266570610576,93,0.010351383745682433
28.742661336115127,27.151151977843433,55.89381331395856,78,0.013354810188439729
29.885414852100617,33.25281408095572,63.13822893305634,84,0.01101234947854984
30.844043753546245,27.096746117009083,57.94078987055533,84,0.01305309207822118
32.13333162626299,37.72936858026204,69.86270020652503,75,0.011851125974854859
32.41390381666951,38.15861241925149,70.572516235921,72,0.012320801927645331
38.99253874631803,32.609495279349815,71.60203402566785,96,0.011819879787694536
60.72863774212498,35.32660066279794,96.05523840492292,153,0.00943208733825364
35.65304122188616,31.899880699848204,67.55292192173437,102,0.010612422984343214
39.906962671485644,35.991807204596,75.89876987608164,117,0.009200068029150176
40.73100942563296,29.58689044215353,70.3178998677865,111,0.011251656799927527
22.66359442725234,37.20528771884099,59.868882146093334,48,0.01429788869143549
26.13134125018398,27.169103722980644,53.30044497316462,69,0.014089573966713832
35.325173958357496,21.67499501212277,57.00016897048027,108,0.012916060504960957
32.2134256455483,22.199158036788702,54.412583682337,99,0.013065003780535945
35.1054823595233,23.778297176716848,58.88377953624015,117,0.01118140916191029
23.756946567699174,23.340137773541564,47.09708434124074,81,0.012504008296120252
24.80639996349499,28.209294005772882,53.01569396926787,69,0.013192013574249366
25.296072028961326,24.802189324960267,50.09826135392159,84,0.012074917392403885
27.850868129649857,26.823592884105995,54.67446101375585,75,0.013698194683337057
21.06529636036658,28.529801097429463,49.595097457796044,75,0.010636371019503262
33.266898132912374,26.856729616942047,60.12362774985442,87,0.013363775000895051
29.820814610511665,25.192919819477122,55.01373442998879,114,0.009883978080506235
31.727987493552472,22.292894874486297,54.02088236803877,96,0.013301387842390546
39.447391984809144,22.881201068555452,62.3285930533646,123,0.011753913526460833
25.45967461907429,31.042713844740167,56.502388463814455,75,0.011520762221815046
26.377944520173788,27.938318921010282,54.31626344118407,72,0.013321375296848325
25.515099175019504,25.72422416423581,51.239323339255314,69,0.014407592134209389
30.786826865170354,28.97034404549968,59.757170910670034,87,0.012006149773050248
27.411857203929618,22.53067593490653,49.94253313883615,120,0.00956982001792466
29.484135434334785,25.674254802241624,55.15839023657641,84,0.013134023220470243
24.27796741118809,26.254923308538142,50.53289071972623,75,0.012595129730186092
24.2769062727761,31.124275395275657,55.401181668051755,87,0.009561798828753661
31.350237759562408,30.34789707921563,61.69813483877804,168,0.006093037658347412
29.463130102426145,23.804062930363987,53.26719303279013,108,0.010759624275181717
28.077638566218212,25.845265360164092,53.922903926382304,102,0.010401942917758254
27.38163370592,26.713941882976894,54.09557558889689,87,0.011700203773208311
23.317462142885685,26.03548241035846,49.35294455324414,105,0.008787209756200842
29.929644298263042,28.10308167167831,58.03272596994135,129,0.008109599681154395
43.107679011271145,25.371291732462378,68.47897074373353,102,0.014043765141225018
24.437700338475217,30.75382899433326,55.19152933280848,69,0.012227258241529385
33.47187393637357,30.729379455445923,64.20125339181949,90,0.011810920327729558
20.8197950023803,25.740874551177694,46.56066955355799,78,0.010962188903350557
20.712058031712772,23.867611549841484,44.579669581554256,84,0.01073013954204959
25.747977551203302,26.045379759783497,51.7933573109868,84,0.011806423881879606
34.43791213649439,30.383163806472865,64.82107594296725,102,0.010717557468620948
25.12644947278207,21.75437323667584,46.88082270945791,108,0.010256411441250484
24.909828790571858,23.523244353682543,48.4330731442544,105,0.00992290947332947
26.669491428049717,21.672726028735177,48.342217456784894,105,0.011022885921715287
28.304472459936584,20.58824237222739,48.892714832163975,114,0.010945603889663074
20.856874967244273,28.39367410955589,49.25054907680016,60,0.013242837741509294
28.450822151428426,23.084841336375206,51.53566348780363,81,0.014304016405193494
24.57299879564443,31.347775871272844,55.920774666917275,54,0.01546335665100373
24.84769896351215,31.170582550230776,56.01828151374293,57,0.014837063303471825
29.902323796601493,31.284122907623335,61.18644670422483,132,0.007331677749274077
25.406077231794875,26.072753668699924,51.4788309004948,99,0.009913498273012696
29.51918512386059,25.575026975727905,55.094212099588496,81,0.013668703744768232
35.59434211872566,25.25374794091616,60.84809005964182,105,0.012082994889650993
25.233825848851122,28.727580662423936,53.96140651127506,63,0.014436372279687082
18.716596480853077,33.73389085362605,52.45048733447913,54,0.011791804621921477
35.20786504237538,26.153799183498343,61.361664225873724,90,0.013670189771328119
29.579584036095877,23.943459791704722,53.5230438278006,81,0.014327512705662394
21.49643548941868,25.039784088225105,46.536219577643784,69,0.012958433249500011
25.06004105978064,27.16334849066177,52.22338955044241,75,0.012573796847643778
21.514273670562737,39.159497361377,60.67377103193974,60,0.01052851223824687
21.790112769803514,34.08982207279241,55.87993484259592,60,0.011883154483059715
22.72255961129326,22.067791822650232,44.79035143394349,93,0.010981136666437658
29.050128310726627,31.663914068855576,60.7140423795822,84,0.01118084082972045
21.227937403463326,28.351948987992106,49.57988639145543,69,0.011685609454368374
23.34248882210582,28.203896032650107,51.54638485475593,66,0.013181466392010984
26.2266272392699,26.076526806624674,52.30315404589457,75,0.013388616289694379
21.469728998669297,24.931805660323526,46.40153465899282,78,0.011489553188906883
26.15946768878105,25.76808464882108,51.92755233760213,84,0.012034701415195635
25.92096879982638,24.612796930757778,50.53376573058416,99,0.01048322304315864
25.829477851091394,22.18181068108677,48.01128853217816,102,0.010921534505178987
23.090988188029257,30.879730924154195,53.97071911218345,81,0.009944650970208758
24.002334111540367,28.00842322309033,52.010757334630696,96,0.009301554982867905
31.01508944223027,26.841848957185086,57.856938399415355,108,0.010259314165759145
26.895072691184144,24.357075288407376,51.25214797959152,102,0.01052227018994765
33.863926510055734,20.369808147014638,54.23373465707037,126,0.011212366100430466
32.209561054460075,22.794304468038256,55.00386552249833,105,0.012103424976821434
31.171643267854286,24.76278329238631,55.934426560240595,87,0.013512218705747325
29.85660291744588,25.331687725548324,55.188290642994204,96,0.011702281265097914
30.395257394984892,27.461415585768986,57.85667298075388,96,0.011198722588512634
35.032210618003305,23.258789376657944,58.29099999466125,105,0.01262378233638605
25.656785388131976,28.162933851566553,53.81971923969853,72,0.01297690599290059
33.91054088990728,30.718318795988765,64.62885968589605,93,0.011538486848423433
29.76309585910432,27.988586567072712,57.751682426177034,87,0.012011774065122887
25.55311378446961,27.35422910863973,52.90734289310934,75,0.012689387548481914
26.643221268692827,29.08154761455164,55.724768883244465,78,0.012028393354656866
31.320744865620053,31.55632401393807,62.877068879558124,87,0.01143223918906627
32.60723898594506,31.52476723541203,64.13200622135709,87,0.01177653817091469
26.462721797751527,29.741093944772217,56.203815742523744,84,0.010931075786450457
29.99313321113343,23.717540888383557,53.710674099516986,111,0.010623913458709996
24.398024781740073,23.805422423026098,48.20344720476617,78,0.013049308885275218
34.35842632769196,23.704842968896262,58.063269296588224,117,0.011046529660107454
31.01525970587084,22.492997530200434,53.50825723607127,108,0.01157671857766843
36.08982032845971,23.20400136615461,59.29382169461432,102,0.013269688010782063
38.296750102122246,24.830283668701792,63.127033770824035,105,0.012820544948337875
30.645552461993653,26.997538615381195,57.64309107737485,84,0.013027616899105258
19.51718969833965,29.910135051579488,49.42732474991914,48,0.015097383296699273
31.291148594317562,26.521611170513587,57.81275976483115,93,0.012088381956664776
28.493697856189193,30.843771864917294,59.33746972110649,78,0.012102105207529692
25.896525446002876,31.01287087859498,56.90939632459786,72,0.012163886010095345
30.38275111071398,29.08796411313025,59.47071522384423,81,0.012737741995459177
39.232635173260675,26.293475545287063,65.52611071854774,132,0.009980038254012906
33.930962625208394,27.410949249260128,61.34191187446852,90,0.012912453805886154
33.71099327966573,27.505489077338073,61.2164823570038,87,0.013266673456421452
35.384048930781,26.63526615894198,62.01931508972298,93,0.013111611787180589
37.66972437416359,29.88282795830814,67.55255233247173,90,0.013074373288056107
36.12708287097636,28.431426936449405,64.55850980742576,96,0.012324174684393502
36.13411069954934,27.75062496864523,63.884735668194566,93,0.01293495697501045
27.74442428852913,29.455586870143257,57.20001115867239,66,0.014507183803781482
33.448143099112436,27.840790593274946,61.28893369238738,54,0.021081970834149942
33.387919469710624,27.594768579309058,60.98268804901968,99,0.011555605632064517
22.75400425519223,34.31195579429949,57.06596004949172,63,0.01164950903970336
38.385718020899034,34.51271364000053,72.89843166089956,147,0.007338502471522739
24.131300653834366,33.27270269733945,57.40400335117381,84,0.009366813031937751
36.55451856222899,29.14089287833464,65.69541144056363,96,0.012216120055361324
36.00590040742338,29.12106540917353,65.12696581659691,108,0.010751776635646191
52.68417384560623,28.9668871582628,81.65106100386903,99,0.0151016866149447
22.369187873649878,36.27475151106129,58.64393938471117,48,0.014437839325756548
25.857716785632157,38.04506240166702,63.902779187299174,48,0.015586863497008769
26.65235478790172,29.262663749711948,55.91501853761367,78,0.011976599159376055
27.411042180738594,26.494586651308335,53.90562883204693,69,0.014851279819105905
23.69069742119783,31.822479882495767,55.513177303693595,51,0.015740862764439333
25.703571296279303,30.08541167291187,55.788982969191174,57,0.015630107953942887
25.725798559544625,27.099496121285792,52.82529468083042,75,0.012839505110205185
28.800976872709267,26.659137162279617,55.460114034988884,72,0.014678062433832247
32.3238233575601,27.09326705990934,59.417090417469446,90,0.012588262083318397
35.59004112734432,28.85442929896374,64.44447042630806,126,0.009200506179125559
27.12506203242057,30.493702119277696,57.618764151698265,93,0.009871262408840353
12.190708925425952,46.86264077721957,59.05334970264552,21,0.015884792475133965
11.214279242923169,42.30990862807427,53.52418787099744,24,0.014133142938230247
34.81717470942898,28.3903560091607,63.20753071858969,72,0.016037437708551254
25.684605105458825,29.19331929625969,54.877924401718516,81,0.011241822980396237
28.829508934098506,26.141219990538666,54.97072892463717,78,0.013747912023161502
22.828510470315205,31.25559062178497,54.08410109210018,78,0.010142183177428422
22.410174577799076,33.2149298978987,55.625104475697775,66,0.011271276835296582
33.567304453700416,25.679897427731785,59.2472018814322,102,0.011824584120117767
26.723054989684208,26.34829225847993,53.07134724816414,78,0.012951586090038658
33.37570070364527,26.108531563657714,59.484232267302986,102,0.011646921375243775
32.31377635085582,26.850633830778804,59.16441018163462,120,0.009498112099727172
26.57507808512329,26.872233461622574,53.447311546745865,84,0.01180953745387753
29.746952924420867,25.923490855640175,55.67044378006104,84,0.013126804514842529
28.36965786150098,27.841843875652263,56.21150173715324,87,0.011650696538301291
26.064451378101264,24.747707775889754,50.81215915399102,78,0.013306139308214875
24.837164671203436,25.662005932449336,50.49917060365277,93,0.010501352115361254
24.330476739191013,25.711865553808785,50.0423422929998,90,0.010674611420347146
26.794751708758547,25.473855355182536,52.26860706394108,90,0.011521415455134182
33.86581793373402,22.72855050362736,56.59436843736138,111,0.011857232621368997
25.868309275952114,33.478450204588604,59.34675948054072,171,0.004830038085473965
32.4483858284516,26.55193693085417,59.00032275930577,96,0.01199901811489486
37.61886425881791,23.906095806631505,61.52496006544941,129,0.010572040921425963
26.923731295154717,29.298182283010142,56.22191357816486,81,0.011608906155268989
31.378017834263982,27.027757780471834,58.405775614735816,81,0.013724311234213266
34.77508523569442,31.227861156898197,66.00294639259262,87,0.012410306527392223
31.228608470963266,26.730567894231918,57.959176365195184,114,0.009794268467835966
30.56317849254653,25.696327917118982,56.25950640966551,87,0.012994651570306253
20.572444878292796,28.904181092557774,49.47662597085057,69,0.011238680016641753
27.9056768494664,25.3642142634074,53.2698911128738,78,0.013724690548853715
42.2046298086763,31.793316230012937,73.99794603868924,96,0.01269543458850086
26.60182958551948,25.344894966680382,51.94672455219986,99,0.010457955546985373
22.723193803688535,29.74377798994652,52.466971793635054,87,0.009411742737484397
23.968255523581117,28.79531963827299,52.76357516185411,78,0.011201384431893667
17.7456136226704,29.598229049063253,47.343842671733654,57,0.01188887631184061
32.10766513917555,23.515763902964398,55.623429042139946,96,0.012938171743610376
27.236923748336746,26.789895729595475,54.02681947793222,93,0.01088157836549401
31.046302488772465,29.52605286649195,60.57235535526441,117,0.008860435950472496
26.500973852554736,30.41095735043895,56.911931202993685,84,0.010763570259195783
31.02082458221261,28.670097396632272,59.690921978844884,90,0.0117551636890686
31.14592346281124,26.909499528766467,58.05542299157771,117,0.009481327152561437
27.483900372265023,29.72526327287395,57.20916364513897,84,0.011244722209735464
35.457653959982636,29.57750695958953,65.03516091957216,117,0.009715550935653206
29.682594032145513,29.739783325214166,59.42237735735968,84,0.011888240344646014
25.073243255301662,26.4666453405574,51.53988859585906,84,0.011446596126595142
25.295711363643903,31.569444908219445,56.86515627186335,81,0.010481679361007239
29.412197079751703,30.412293470592797,59.8244905503445,84,0.011620018908645979
27.15879419538345,28.033972121114196,55.19276631649765,84,0.011634559797383976
29.613057738334653,24.681708246811688,54.29476598514634,96,0.011847613339297439
27.906437185317273,24.958971407198298,52.86540859251557,96,0.01127880784165253
36.65515045928966,31.960022723566784,68.61517318285644,117,0.009421018865980737
31.135595459850325,26.02722888461287,57.162824344463196,90,0.012611727595462486
38.48028864906344,27.810438562883025,66.29072721194646,207,0.006054012481206634
28.177001528133054,30.85699445677259,59.033995984905644,162,0.005777459590035463
44.98594047936183,26.62123570547772,71.60717618483955,78,0.018301623538306118
25.869348265847833,25.607254368240156,51.47660263408799,102,0.00987612026585685
36.204954513855874,26.81584150203353,63.0207960158894,111,0.011105787839534911
32.71813117299159,28.62375727611321,61.3418884491048,102,0.010780975713656186
23.95407481524265,31.79033338438545,55.7444081996281,81,0.01000294996854827
33.80172132141875,23.99464765193199,57.796368973350745,90,0.014091847010855557
31.278956975540094,26.67069621967185,57.949653195211944,84,0.0133279112072357
27.922012384149173,27.39806144996049,55.320073834109664,72,0.01407957309881339
29.7807528061244,31.460987663589787,61.24174046971419,75,0.012812684292474846
32.99314276651414,28.18877646470802,61.18191923122216,81,0.013802277837773104
26.03806153945277,28.122197049696943,54.16025858914971,81,0.011673152068928704
25.926718795997758,28.638045312822953,54.56476410882071,102,0.009118005766554797
29.807211976333477,32.13083993342646,61.938051909759935,93,0.010181368955875396
26.834969122004452,29.13113140064268,55.96610052264713,72,0.013083215225050142
26.072201003926878,30.4160442638221,56.48824526774898,78,0.011450232683866763
24.173062672209976,27.586333140141203,51.75939581235118,87,0.010435253733906583
22.706331567070993,27.628963208864004,50.335294775935,57,0.015182262066663996
22.332638449542614,31.409379137842024,53.74201758738464,57,0.013593948391320002
27.136989186289416,28.053832711652834,55.19082189794225,108,0.009039171157986204
25.620876476336235,28.029068598165807,53.64994507450204,108,0.008672711938557622
28.712446384008256,21.57760874390966,50.29005512791792,87,0.014031472900953882
28.10892927529437,25.853599596742267,53.962528872036636,75,0.01415457064833591
24.412440752976714,27.72783957655794,52.140280329534654,69,0.013203813431257412
23.800851002542206,25.281123037490406,49.08197404003261,75,0.012761769626265875
27.476348078878324,26.296026311296288,53.77237439017461,93,0.011096993247951542
24.724128844964564,24.39726396240439,49.121392807368956,75,0.013461761367851769
23.98662490246329,29.15117030919089,53.13779521165418,66,0.013124008569228887
24.864680181327284,24.896234909927283,49.76091509125457,90,0.011100949315444508
33.96873036942735,23.040064576615435,57.008794946042784,117,0.011171279877666154
43.92780262582714,20.49266248684883,64.42046511267597,114,0.014494838945958502
27.760485068711198,24.883765308800086,52.644250377511284,114,0.009483080430273825
23.859055367114355,26.250397540248667,50.10945290736302,99,0.00942165166895926
30.41288801838498,22.012858479025123,52.4257464974101,105,0.01192313333989683
71.84498506855401,27.446085497124567,99.29107056567858,141,0.01315647929093924
36.43831160213224,26.760763689058656,63.199075291190894,96,0.012914418352305852
26.669762594270058,26.529731397722582,53.19949399199264,84,0.011950029221487756
35.70827670152626,23.657177155406895,59.36545385693316,111,0.011958069369348267
28.99456058451424,30.60103516242284,59.59559574693708,105,0.009158335803060531
28.330212675357984,28.968928956044543,57.29914163140253,96,0.010250074800443177
27.42295795497978,28.79645143682005,56.21940939179983,81,0.011915768607392274
43.365622757833094,25.123461273088072,68.48908403092116,132,0.010960900205149626
26.656867412380425,28.221477904468752,54.87834531684918,111,0.008643634605219486
31.182448296128904,30.81488269703886,61.997330993167765,117,0.008620331701682837
34.77567053993869,24.39233279964668,59.16800333958537,138,0.00926369182688966
33.88848686646385,28.952381117805515,62.840867984269366,96,0.01164605316515202
29.14102421130661,29.659312524180027,58.80033673548664,90,0.01097043621367475
21.572105419720188,36.95288197901853,58.524987398738716,45,0.014741462960704709
19.578435793551442,32.21241662289013,51.790852416441574,48,0.01427250845500285
22.603952070100235,28.434154051669864,51.0381061217701,57,0.014806138819155676
18.82147426073347,30.549093251631003,49.370567512364474,48,0.014427534787863325
22.96903418465996,24.857551543155964,47.826585727815925,72,0.013112897283654328
27.57757117991901,30.53721062068175,58.11478180060076,75,0.012377825069536144
31.844512673048257,28.724822341568903,60.56933501461716,87,0.012371144852816538
29.252375536158898,23.030816920027707,52.283192456186605,96,0.01232064219286976
22.966794324423464,28.447231916073218,51.41402624049668,69,0.01237498141431125
29.368346172343447,31.720877816148363,61.08922398849181,69,0.013702684327618557
23.212551884861163,40.01125129606651,63.223803180927675,51,0.012942393616425702
18.11266491497733,28.08093493569016,46.19359985066749,54,0.013298185357030312
23.58193060293504,32.71171542289069,56.29364602582573,66,0.011866131430902276
22.812106345892087,29.63955657638063,52.45166292227272,60,0.013724410804517992
32.53296992874784,22.58889194452791,55.12186187327575,102,0.012617756035016409
33.71347048511133,21.586391837532346,55.299862322643676,99,0.013708623953795695
35.02126814713631,28.1066459643794,63.12791411151571,108,0.010808951651615304
35.9773541867626,28.32082112324662,64.29817531000921,105,0.01126585430031352
23.529099584806456,31.779828372939708,55.308927957746164,69,0.011585522397353465
20.24403433507848,31.807574353270468,52.05160868834895,60,0.011842873258850892
31.041200091754227,28.566506009311837,59.607706101066064,90,0.011790825164556028
24.386925669644285,29.037142881475134,53.42406855111942,90,0.009773226042344131
35.52127024100036,32.13746840505831,67.65873864605867,99,0.010848686814833867
25.27622035962833,29.959093761231596,55.235314120859925,81,0.010896258640775525
32.593262971783304,31.257823079608134,63.85108605139144,90,0.011449931692962797
28.059047775766892,25.829629072466304,53.888676848233196,90,0.011788391537051421
42.30209625998742,27.523720810557972,69.8258170705454,123,0.010919390533063903
28.455588534514952,32.79051853083032,61.24610706534527,78,0.01155563372232429
29.49443748777623,34.044557781741645,63.538995269517876,90,0.010002423150958771
23.820367157507974,26.724845871645023,50.545213029153,78,0.011787087667720346
40.97098476109612,30.33006439931962,71.30104916041574,78,0.01580993261754753
28.67428270476057,26.717519931218803,55.391802635979374,99,0.010625115094694122
26.559386251214338,24.65964941001148,51.21903566122582,99,0.01065179597605944
33.55731956943693,30.593315463951413,64.15063503338834,90,0.011869412037835217
25.426842359412404,35.1669034664535,60.5937458258659,72,0.010902091474674254
29.61287933125692,26.746782469328956,56.359661800585876,105,0.010240929551606423
31.06855018090835,27.717175779122112,58.78572596003046,87,0.012467650889082936
43.32344290141005,25.52656123427582,68.85000413568586,126,0.011360774129414357
30.86476608895432,23.632061192529306,54.496827281483625,123,0.009800217674890633
37.078487476055514,25.761745733140305,62.840233209195816,114,0.011284720827585951
32.5484495552315,30.172971666974306,62.721421222205805,90,0.011730016211514396
32.93746237676628,28.24449415090195,61.18195652766823,105,0.010620348386697535
41.794351484420744,26.693625688261097,68.48797717268184,120,0.011327962299179881
33.35356090461861,36.13643672419517,69.48999762881378,54,0.01746946439029112
23.91490095791025,31.982898793778773,55.89779975168902,57,0.014131417409931532
22.30185393715293,29.390860508038234,51.692714445191164,60,0.0135765560488895
32.11287193178315,30.350720915645457,62.46359284742861,117,0.008899869822479138
32.36660811995763,27.407630401878684,59.77423852183632,105,0.010713773758335012
23.70946620050926,38.90639843967444,62.6158646401837,69,0.009949576736968052
25.42242697640283,31.20105540241715,56.62348237881998,72,0.011941745115166939
34.11571943673951,31.476212418970515,65.59193185571003,102,0.010384866836119921
37.48363158823696,31.28926967286576,68.77290126110272,105,0.010820687845122974
33.592064122957765,27.498009766908392,61.09007388986616,99,0.011632432135568038
29.7510419712576,31.60211867704424,61.35316064830184,102,0.009383493960997268
23.877058535507054,31.948044860141813,55.82510339564887,69,0.011669367732535373
23.531900810020907,27.75221518073618,51.28411599075709,63,0.014062049576984169
20.96444203363005,36.8304521991546,57.79489423278465,48,0.013542561166049424
31.300259004627517,28.117637754977512,59.41789675960503,78,0.01383874543489147
33.97413348118123,26.34096397841738,60.315097459598604,102,0.011717755140707867
36.303340461846744,29.121195504106115,65.42453596595286,102,0.011448649053567381
34.58750891652308,27.638237283143575,62.22574619966665,93,0.012589742146952496
35.97273517681943,29.001418496126888,64.97415367294631,90,0.012930471898323763
31.161844533847045,32.516090651928536,63.67793518577558,78,0.012431278725828575
38.62084238912829,25.4094395884511,64.03028197757939,117,0.011396494073494405
44.20845380197361,32.53343765209623,76.74189145406984,132,0.009379477654029165
30.976045810847356,29.46696088464962,60.443006695496976,84,0.012339013742223702
34.670970987622155,30.544585138354744,65.2155561259769,96,0.011398953038183684
28.780566642965372,29.737376762183505,58.51794340514888,78,0.01252053435209321
27.330856028339074,28.77924149553181,56.110097523870884,75,0.012843091351472487
23.19934851428546,35.761640634132824,58.960989148418285,57,0.01265522461924214
35.72920897797745,28.05064564817528,63.77985462615273,93,0.012742654098806877
23.549387544214564,30.74615820414444,54.295545748359004,84,0.009766996360786024
28.116186186770136,31.107568812480807,59.22375499925094,72,0.012901532206802126
30.065085477278117,27.392304929833642,57.45739040711176,81,0.013194096336468257
25.574634211636152,28.735595761524266,54.31022997316042,78,0.0117741668214905
31.917634775440437,28.209774689769016,60.12740946520945,84,0.012997948326674797
26.8440959175639,26.320560720724114,53.164656638288015,81,0.012521941363600486
38.857022798338804,22.79909418313043,61.65611698146923,96,0.01495070340246992
24.628821758141456,29.968518260659508,54.59734001880096,63,0.013736236676610815
34.911566115919825,29.74919873192283,64.66076484784266,156,0.007179742060377738
38.22465631846029,24.436861344162175,62.661517662622465,174,0.007807590310649392
30.324082301891913,25.630210499193694,55.95429280108561,75,0.015018713216796703
27.71981204775662,29.74814276065682,57.46795480841344,84,0.011309025073424725
33.0618690560416,28.511235693328608,61.57310474937021,84,0.013223449389023648
25.86132669067833,30.44427667670315,56.30560336738148,114,0.007781644436266343
26.47130203877264,28.9244336870499,55.39573572582254,114,0.008223563256199764
21.319642467962073,31.70167260088805,53.02131506885012,57,0.013017780585951823
23.50641468808616,32.06537006213226,55.57178475021842,63,0.01259264313620252
27.798609158313187,25.86445002542273,53.66305918373592,93,0.011322137486365808
24.193542362075434,23.744149650498066,47.9376920125735,81,0.012513436560727472
31.930918781215475,25.089500886588326,57.0204196678038,63,0.018799918832472822
26.376441976085758,33.38197804852294,59.7584200246087,72,0.011667674452371407
21.649145910230672,24.96506867360081,46.61421458383148,75,0.012011454447671085
28.14388334563803,27.882508606220412,56.02639195185844,96,0.010486939793030644
26.745720102647763,23.079018765179317,49.82473886782708,102,0.010885101536152119
26.674843015774677,29.45153088530482,56.126373901079496,93,0.01000361536086909
26.210870191471447,27.82739821859565,54.0382684100671,84,0.011398516891197544
23.35915648836272,22.83841403570827,46.19757052407099,87,0.011682235800679284
29.835275567680885,20.666836854626172,50.50211242230706,102,0.012637511172195418
18.580102840921633,40.46260790761326,59.042710748534894,60,0.009086160859125796
12.825289850918288,35.58619590964966,48.41148576056795,42,0.010572182179971393
18.178483241847918,31.448433284376446,49.62691652622436,78,0.008437624005240849
21.53673512215088,28.954104880583216,50.490840002734096,69,0.01162686641864903
21.30420784452864,24.06864120782987,45.37284905235851,72,0.012703813268229235
18.368614055173488,33.655130923708164,52.02374497888165,54,0.011635996070447492
22.122658920485396,24.51170828568385,46.634367206169244,75,0.012372300110580787
35.5527803697058,22.231324193099375,57.784104562805176,111,0.012415124343049736
36.4406430353042,24.91979385006536,61.36043688536956,126,0.010317592231601955
23.067233500886157,22.369926533988068,45.437160034874225,90,0.0113590238478035
31.75996171028777,21.0494599924359,52.80942170272367,114,0.01164045719744595
27.072902727287694,23.06545136110623,50.138354088393925,84,0.013335489436529242
28.000155890550726,21.95738713705008,49.957543027600806,81,0.014641927617432455
26.140124114770988,20.90002524170161,47.0401493564726,90,0.013004310623997366
26.942643728027967,20.3587918035019,47.30143553152987,105,0.011583162105194755
17.986419048917057,33.808584048201446,51.7950030971185,54,0.011396728255781743
17.2634835434529,27.541538923058972,44.80502246651187,60,0.011700854789915612
23.145944349592497,25.933723844955274,49.07966819454777,90,0.01022551240866063
23.96545424562568,24.12197860230045,48.08743284792613,102,0.009757957459679143
19.582531451528354,23.10157753854547,42.684108990073824,66,0.013419813509700559
25.79800781117793,22.294080076228436,48.092087887406365,75,0.0147885185401314
22.439023547326254,22.37834834620323,44.81737189352948,78,0.012845570388765529
25.726812444436767,21.183662124786203,46.91047456922297,99,0.011585435143158098
28.00034238356208,20.16938100071467,48.16972338427675,114,0.011017191499917997
30.25910384864414,21.253091074656655,51.5121949233008,102,0.012521973828518636
35.06893201051041,26.926988322765855,61.99592033327627,165,0.007291638802219739
29.584953826009496,21.823088852362723,51.40804267837222,117,0.010565288612339144
26.043036262984284,24.303387892361354,50.34642415534564,87,0.012077377875881076
26.02626716486611,22.76347774943721,48.78974491430332,84,0.013093535172940967
34.98612927520388,22.567355468302917,57.5534847435068,90,0.015007399060420092
35.127521073209365,24.102188920000824,59.229709993210186,111,0.011686097718439873
30.569396033763443,24.10530758604742,54.67470361981086,90,0.013128029510729625
37.79973573740771,24.538496785046526,62.338232522454234,126,0.01067516172839492
34.26476425840984,29.379441839087534,63.644206097497374,171,0.00652176722718469
24.383776510225807,33.72686110321314,58.110637613438946,84,0.009344097963657698
23.993215504108328,28.315152993493207,52.308368497601535,90,0.009838527198533733
27.231209569798658,34.94881238320234,62.180021953000995,63,0.013193772931624808
22.644083720559028,29.17250303150259,51.81658675206162,75,0.011050730793808007
22.45115981269649,29.90974020720163,52.36090001989812,72,0.011220479392280946
