dL,dL_bi,L_b,L_d,L_i,T_bd,T_bi,R_db,lambda
1.4356,-0.007100000000000328,2.0312,3.4668,2.0241,132.0,18.0,1.7067743205986607,0.00402
1.7412,0.05620000000000003,1.71,3.4512,1.7662,204.0,9.0,2.018245614035088,0.003433333333333333
1.8252000000000002,0.18909999999999982,1.96,3.7852,2.1491,168.0,24.0,1.9312244897959185,0.003951666666666667
1.7578,0.060699999999999754,2.0234,3.7812,2.0841,153.0,6.0,1.8687357912424631,0.004421666666666666
2.1016000000000004,0.3285,2.0156,4.1172,2.3441,246.0,51.0,2.042667195872197,0.003008333333333333
2.0508,0.15910000000000002,2.1484,4.1992,2.3075,189.0,21.0,1.954570843418358,0.00352
3.7041000000000004,0.21050000000000013,1.8857,5.5898,2.0962,735.0,87.0,2.9643103356843614,0.0011966666666666668
1.0996000000000001,-0.8026,2.8867,3.9863,2.0841,90.0,-72.0,1.380919388921606,0.0037383333333333335
2.5576,0.017000000000000126,1.8213,4.3789,1.8383,393.0,3.0,2.4042716740789545,0.0021
2.082,-0.36529999999999996,2.2188,4.3008,1.8535,315.0,-54.0,1.9383450513791238,0.0019683333333333332
1.6854999999999998,-0.45620000000000016,2.1543,3.8398,1.6981,111.0,-99.0,1.7823887109501926,0.005208333333333333
1.2597,-0.19320000000000004,1.9512,3.2109,1.758,111.0,-18.0,1.6456027060270604,0.004896666666666667
1.6348,0.06869999999999998,1.6914,3.3262,1.7601,183.0,9.0,1.9665365969019748,0.0038500000000000006
1.6602,0.006000000000000005,1.8242,3.4844,1.8302,147.0,0.0,1.9100975770200634,0.004746666666666667
1.4872999999999998,-0.1169,1.7744,3.2617,1.6575,132.0,-21.0,1.838198827772768,0.005091666666666666
2.0235,0.27590000000000003,1.8203,3.8438,2.0962,246.0,42.0,2.1116299511069605,0.00345
1.4316,-0.32589999999999986,2.2129,3.6445,1.887,168.0,-33.0,1.6469338876587285,0.003313333333333333
2.0928000000000004,0.34709999999999996,1.9502,4.043,2.2973,231.0,48.0,2.07312070556866,0.003355
1.9784999999999995,0.2648999999999999,2.1543,4.1328,2.4192,174.0,30.0,1.918395766606322,0.003745
2.7030999999999996,0.367,2.1172,4.8203,2.4842,246.0,51.0,2.2767334215000945,0.0031633333333333335
1.5137,-0.5523999999999998,2.2129,3.7266,1.6605,204.0,-84.0,1.6840345248316688,0.0026033333333333334
1.3575,-0.18510000000000004,2.0234,3.3809,1.8383,225.0,-9.0,1.6709004645645942,0.0027266666666666663
1.7226000000000001,0.20329999999999981,1.8848,3.6074,2.0881,246.0,36.0,1.9139431239388796,0.002845
1.7246000000000001,0.15650000000000008,1.7559,3.4805,1.9124,210.0,27.0,1.9821743835070336,0.0033433333333333336
1.8301,0.2849999999999999,1.6914,3.5215,1.9764,195.0,39.0,2.0820030743762565,0.003946666666666667
1.498,0.2579999999999998,1.8301,3.3281,2.0881,210.0,45.0,1.8185345063111304,0.002965
1.8691,0.1371,1.7012,3.5703,1.8383,273.0,27.0,2.098695038796144,0.0029516666666666667
1.8858,0.30049999999999977,1.8486,3.7344,2.1491,237.0,51.0,2.0201233365790325,0.0030233333333333336
1.6455000000000002,0.06409999999999982,1.96,3.6055,2.0241,174.0,9.0,1.8395408163265308,0.0036300000000000004
1.7559,0.4213,1.6953,3.4512,2.1166,216.0,66.0,2.0357458856839497,0.0033316666666666664
2.0918,0.5390999999999999,1.9512,4.043,2.4903,231.0,72.0,2.072058220582206,0.0033583333333333334
1.8203,0.08240000000000003,1.7559,3.5762,1.8383,183.0,12.0,2.036676348311407,0.00378
2.4921999999999995,0.26750000000000007,2.0156,4.5078,2.2831,414.0,81.0,2.2364556459615,0.0015416666666666667
1.1601999999999997,-0.5948000000000002,2.4199,3.5801,1.8251,153.0,-27.0,1.4794412992272405,0.0025700000000000002
1.7596999999999998,0.26429999999999976,1.7598,3.5195,2.0241,279.0,57.0,1.9999431753608363,0.0024783333333333333
2.2081,0.5296000000000001,1.8896,4.0977,2.4192,267.0,96.0,2.1685541913632513,0.0025966666666666664
2.9736000000000002,0.30800000000000005,1.5811,4.5547,1.8891,420.0,69.0,2.8807159572449565,0.0025616666666666665
1.5117000000000003,-0.24719999999999986,2.2988,3.8105,2.0516,147.0,-48.0,1.6576039672872804,0.0035549999999999996
1.8378000000000003,0.2948000000000002,1.7852,3.623,2.08,174.0,39.0,2.0294644857719026,0.003935
1.6952999999999998,0.4101999999999999,1.8242,3.5195,2.2344,183.0,57.0,1.9293388882797937,0.0034683333333333337
2.0263999999999998,0.33499999999999996,1.3662,3.3926,1.7012,294.0,66.0,2.4832381788903524,0.0032649999999999997
1.4473,0.0037000000000000366,1.6914,3.1387,1.6951,153.0,0.0,1.8556816838122265,0.004555
1.9658,0.5313000000000001,1.6299,3.5957,2.1612,204.0,72.0,2.206086262960918,0.003941666666666666
2.1191999999999998,0.5135000000000001,1.7656,3.8848,2.2791,258.0,84.0,2.2002718622564568,0.0030166666666666666
2.1992,-0.3138000000000001,2.3633,4.5625,2.0495,141.0,-33.0,1.9305631955316718,0.004176666666666666
1.706,0.28310000000000013,1.8213,3.5273,2.1044,183.0,42.0,1.936693570526547,0.0035
2.3467000000000002,0.4448000000000001,1.9033,4.25,2.3481,246.0,57.0,2.2329637997162823,0.0036083333333333336
1.5176000000000003,-9.999999999976694e-05,2.0801,3.5977,2.08,147.0,-27.0,1.729580308639008,0.0037733333333333334
1.7382999999999997,0.08000000000000007,1.9512,3.6895,2.0312,141.0,9.0,1.8908876588765886,0.0047333333333333324
1.8291,0.0132000000000001,1.9541,3.7832,1.9673,216.0,3.0,1.9360319328591167,0.0031000000000000003
1.8887,0.13779999999999992,2.0234,3.9121,2.1612,294.0,27.0,1.933428882079668,0.0024016666666666665
1.1075,-0.3909,2.2109,3.3184,1.82,162.0,-51.0,1.5009272242073364,0.002501666666666667
2.2295,0.5878000000000001,1.8213,4.0508,2.4091,351.0,126.0,2.22412562455389,0.0022433333333333333
1.5605,0.08250000000000002,1.8848,3.4453,1.9673,252.0,18.0,1.8279393039049237,0.002581666666666667
2.5635,0.26370000000000005,1.6904,4.2539,1.9541,426.0,60.0,2.51650496923805,0.0024316666666666666
2.2773999999999996,-0.16239999999999988,2.2109,4.4883,2.0485,309.0,-63.0,2.0300782486770093,0.0020083333333333333
1.1825999999999999,-0.22649999999999992,1.9541,3.1367,1.7276,111.0,-87.0,1.6051890896064684,0.004046666666666666
1.5682999999999998,0.07289999999999974,1.9512,3.5195,2.0241,153.0,9.0,1.803761787617876,0.004135
2.418,0.5889,1.8242,4.2422,2.4131,279.0,102.0,2.325512553448087,0.00277
1.6406,0.01880000000000015,2.0957,3.7363,2.1145,162.0,3.0,1.7828410554945842,0.003683333333333333
2.6367000000000003,0.40359999999999996,2.0156,4.6523,2.4192,447.0,93.0,2.308146457630482,0.0019916666666666663
1.9550999999999998,0.3409,1.8203,3.7754,2.1612,330.0,81.0,2.07405372740757,0.0021283333333333336
1.3681999999999999,-0.19809999999999994,1.9541,3.3223,1.756,141.0,-21.0,1.700168875697252,0.003915
2.4102000000000006,0.5917000000000001,1.6914,4.1016,2.2831,273.0,87.0,2.4249733948208587,0.0034116666666666666
1.7422,0.11949999999999994,2.2246,3.9668,2.3441,141.0,12.0,1.783152027330756,0.004128333333333334
2.2089999999999996,0.5329999999999999,1.9512,4.1602,2.4842,183.0,57.0,2.132123821238212,0.00421
1.7129000000000003,0.08110000000000017,2.0801,3.793,2.1612,147.0,9.0,1.8234700254795444,0.00407
1.4316999999999998,-0.22510000000000008,2.0156,3.4473,1.7905,126.0,-36.0,1.7103095852351655,0.004448333333333334
1.5214999999999999,0.19690000000000007,1.4961,3.0176,1.693,147.0,30.0,2.0169774747677294,0.004281666666666667
1.8086,0.4212,1.5176,3.3262,1.9388,204.0,66.0,2.1917501317870323,0.0037366666666666668
1.7685,0.3294999999999999,1.5596,3.3281,1.8891,168.0,42.0,2.1339446011797896,0.004433333333333333
2.1592,0.244,1.5303,3.6895,1.7743,258.0,48.0,2.4109651702280597,0.0030866666666666664
0.8789,-0.4435,1.9395,2.8184,1.496,69.0,-42.0,1.4531580304202114,0.005291666666666667
1.5761999999999998,0.3074999999999999,1.5176,3.0938,1.8251,216.0,51.0,2.0386136004217184,0.0035183333333333334
1.7627000000000002,0.5790000000000002,1.501,3.2637,2.08,246.0,105.0,2.174350433044637,0.0031466666666666665
1.9277,0.15260000000000007,1.7598,3.6875,1.9124,237.0,27.0,2.0954085691555857,0.003008333333333333
2.1620999999999997,0.5294000000000001,1.7598,3.9219,2.2892,225.0,72.0,2.2286055233549265,0.0037133333333333337
1.9512,0.2149000000000001,2.0195,3.9707,2.2344,183.0,27.0,1.9661797474622433,0.0035716666666666666
1.7207000000000003,0.08930000000000016,2.0801,3.8008,2.1694,168.0,12.0,1.8272198451997503,0.00347
1.6953,0.26290000000000013,1.9512,3.6465,2.2141,189.0,39.0,1.868849938499385,0.0031816666666666664
1.8486,0.1484000000000001,1.7549,3.6035,1.9033,189.0,21.0,2.053393355746766,0.004118333333333333
1.8691,0.1846000000000001,1.9766,3.8457,2.1612,153.0,24.0,1.945613680056663,0.0037750000000000006
1.7637,-0.06150000000000011,2.0156,3.7793,1.9541,267.0,-9.0,1.875024806509228,0.002358333333333333
1.6729000000000003,0.20890000000000009,1.5654,3.2383,1.7743,183.0,30.0,2.068672543758784,0.004243333333333333
2.0879,0.32509999999999994,2.084,4.1719,2.4091,309.0,60.0,2.0018714011516314,0.002358333333333333
2.2285,-0.00039999999999995595,2.2754,4.5039,2.275,393.0,24.0,1.9793882394304299,0.00152
1.6230000000000002,-0.3607,2.4082,4.0312,2.0475,141.0,-6.0,1.6739473465659,0.0037550000000000005
1.541,-0.4514,2.1465,3.6875,1.6951,105.0,-48.0,1.7179128814348938,0.005121666666666667
1.8164,0.2668999999999999,1.5176,3.334,1.7845,258.0,54.0,2.1968898260411174,0.0029733333333333335
1.6953,0.07620000000000005,1.625,3.3203,1.7012,168.0,9.0,2.0432615384615387,0.0044466666666666665
1.1933000000000002,-0.7445999999999999,2.6641,3.8574,1.9195,90.0,-144.0,1.4479186216733608,0.004171666666666667
1.6299000000000001,0.0,1.626,3.2559,1.626,174.0,0.0,2.00239852398524,0.004051666666666667
2.0254,0.2702,1.625,3.6504,1.8952,225.0,45.0,2.2464,0.00338
2.0078,0.2589999999999999,2.1602,4.168,2.4192,252.0,45.0,1.929450976761411,0.0025599999999999998
1.6894999999999998,0.22409999999999997,2.1484,3.8379,2.3725,204.0,33.0,1.786399180785701,0.0029483333333333336
1.5527000000000002,-0.00019999999999997797,2.1797,3.7324,2.1795,183.0,36.0,1.7123457356516953,0.002785
2.0743,0.3818999999999999,2.0312,4.1055,2.4131,315.0,87.0,2.0212189838519103,0.0019983333333333337
1.9599,0.4592000000000003,1.7549,3.7148,2.2141,168.0,54.0,2.1168157729785175,0.004375
2.3633,0.1296999999999997,2.0234,4.3867,2.1531,225.0,18.0,2.1679845804092124,0.00349
1.7421000000000002,-0.49649999999999994,2.2891,4.0312,1.7926,183.0,-60.0,1.7610414573413133,0.0030216666666666664
1.4647999999999999,-0.0015000000000000568,2.1465,3.6113,2.145,147.0,27.0,1.6824132308409037,0.00358
1.9600000000000002,0.3935000000000002,1.8896,3.8496,2.2831,216.0,57.0,2.037256562235394,0.003303333333333333
1.83,0.2326999999999999,1.7559,3.5859,1.9886,273.0,45.0,2.0422005808986845,0.0028466666666666666
1.9043,0.2841,1.8203,3.7246,2.1044,246.0,45.0,2.04614623963083,0.0031733333333333336
1.6307999999999998,0.08000000000000007,1.9512,3.582,2.0312,153.0,9.0,1.8357933579335792,0.004115
1.9131,0.28370000000000006,1.8857,3.7988,2.1694,168.0,36.0,2.01453041310919,0.0038933333333333337
1.9814999999999998,0.28400000000000003,1.8955,3.877,2.1795,216.0,39.0,2.0453706146135584,0.003483333333333333
1.9588999999999999,0.29669999999999996,1.7559,3.7148,2.0526,195.0,39.0,2.115610228372914,0.0040416666666666665
1.6308,-0.02320000000000011,1.8848,3.5156,1.8616,225.0,-9.0,1.865237691001698,0.00323
1.7227,0.23320000000000007,1.6914,3.4141,1.9246,183.0,33.0,2.0185053801584485,0.00394
1.6777,0.1866000000000001,1.3145,2.9922,1.5011,174.0,27.0,2.2763027767211867,0.004791666666666666
2.0977,0.4717,1.4316,3.5293,1.9033,246.0,75.0,2.4652835987706063,0.00381
1.6944,0.0034000000000000696,1.8857,3.5801,1.8891,147.0,0.0,1.8985522617595587,0.00455
2.0303000000000004,0.4592000000000003,1.7549,3.7852,2.2141,189.0,54.0,2.156932018918457,0.004278333333333334
1.7237000000000002,0.20660000000000012,1.8896,3.6133,2.0962,189.0,27.0,1.9122036409822185,0.0037433333333333338
2.1514000000000006,0.6458999999999999,1.9033,4.0547,2.5492,174.0,75.0,2.1303525455787318,0.0039499999999999995
1.7772999999999999,0.32410000000000005,1.7559,3.5332,2.08,216.0,51.0,2.012187482202859,0.003305
1.7021999999999997,0.135,1.4951,3.1973,1.6301,231.0,27.0,2.1385191625978193,0.003273333333333333
2.1484,0.3281999999999998,1.7559,3.9043,2.0841,330.0,72.0,2.2235320918047727,0.002353333333333333
1.4892999999999998,0.05689999999999995,1.9033,3.3926,1.9602,141.0,6.0,1.7824830557452844,0.004088333333333334
1.6191000000000002,-0.044300000000000006,1.9395,3.5586,1.8952,141.0,-15.0,1.834802784222738,0.004621666666666666
1.4463,0.05580000000000007,1.7744,3.2207,1.8302,141.0,6.0,1.8150924256086565,0.004648333333333333
1.9950999999999999,0.17090000000000005,1.5303,3.5254,1.7012,195.0,24.0,2.303731294517415,0.004315
1.7635999999999998,0.129,1.7012,3.4648,1.8302,195.0,18.0,2.036679990594874,0.004003333333333334
1.6865,0.11159999999999992,1.7744,3.4609,1.886,183.0,15.0,1.9504621280432823,0.004151666666666666
1.8369,0.5186999999999999,1.5654,3.4023,2.0841,183.0,75.0,2.173438098888463,0.0038199999999999996
1.0372,-0.37270000000000003,2.0312,3.0684,1.6585,90.0,-48.0,1.5106341079165024,0.004855
2.0058999999999996,0.4595,1.6367,3.6426,2.0962,210.0,66.0,2.2255758538522636,0.0038116666666666663
1.6377000000000002,0.32920000000000016,1.501,3.1387,1.8302,294.0,93.0,2.091072618254497,0.0021433333333333335
2.1045,0.14440000000000008,1.6299,3.7344,1.7743,279.0,27.0,2.2911835081906866,0.0032316666666666665
1.3135,-0.2206999999999999,1.8213,3.1348,1.6006,153.0,-27.0,1.7211881623016527,0.0035299999999999997
2.2920000000000003,0.22240000000000015,1.626,3.918,1.8484,225.0,33.0,2.40959409594096,0.004018333333333334
0.9609000000000001,-0.4926999999999999,2.2832,3.2441,1.7905,132.0,-84.0,1.4208566923615977,0.0033500000000000005
2.5117000000000003,0.05569999999999986,2.1055,4.6172,2.1612,189.0,6.0,2.1929232961291856,0.00445
1.5078999999999998,-0.2592000000000003,2.4062,3.9141,2.147,168.0,-30.0,1.6266727620314188,0.0031000000000000003
1.6328,0.0040999999999997705,2.084,3.7168,2.0881,267.0,0.0,1.783493282149712,0.0022099999999999997
1.7558000000000002,0.20910000000000029,2.0801,3.8359,2.2892,189.0,30.0,1.8440940339406762,0.00309
2.3711,0.4746999999999999,2.0156,4.3867,2.4903,267.0,75.0,2.1763742806112325,0.002845
2.2832,0.45799999999999996,1.4961,3.7793,1.9541,246.0,72.0,2.5261011964440883,0.003768333333333333
1.8819000000000001,0.1944999999999999,1.8896,3.7715,2.0841,237.0,33.0,1.995925063505504,0.0029600000000000004
2.2401999999999997,0.2849999999999999,1.6914,3.9316,1.9764,258.0,45.0,2.3244649402861532,0.0034383333333333336
1.5508000000000002,0.13359999999999994,2.0195,3.5703,2.1531,183.0,18.0,1.7679128497152763,0.003381666666666667
2.4707,0.13490000000000002,2.1543,4.625,2.2892,342.0,30.0,2.146869052592489,0.00201
1.1797,-0.5251000000000001,2.4121,3.5918,1.887,132.0,-63.0,1.4890759089589984,0.0030299999999999997
1.5663999999999998,0.0351999999999999,1.8203,3.3867,1.8555,195.0,6.0,1.8605174971158598,0.003375
1.7744,0.15850000000000009,1.626,3.4004,1.7845,204.0,27.0,2.0912669126691266,0.00358
1.5635,0.032500000000000195,1.626,3.1895,1.6585,153.0,6.0,1.9615621156211562,0.004376666666666667
1.8857000000000002,0.1302000000000001,1.6299,3.5156,1.7601,195.0,18.0,2.156942143689797,0.0041849999999999995
2.0839,0.26819999999999977,1.7559,3.8398,2.0241,237.0,45.0,2.18679879264195,0.0031283333333333332
1.8720999999999999,0.3108000000000002,1.9033,3.7754,2.2141,183.0,42.0,1.9836074186938475,0.0036349999999999998
1.875,0.26290000000000013,1.9512,3.8262,2.2141,210.0,36.0,1.9609471094710946,0.003371666666666667
1.5801,-0.035700000000000065,1.8242,3.4043,1.7885,132.0,-30.0,1.8661879179914482,0.004548333333333333
1.6913999999999998,0.19989999999999997,1.6953,3.3867,1.8952,174.0,27.0,1.9976995222084586,0.004121666666666667
1.5752000000000002,0.34130000000000016,1.626,3.2012,1.9673,168.0,45.0,1.968757687576876,0.004136666666666667
1.6855999999999998,0.1935,1.6367,3.3223,1.8302,168.0,24.0,2.0298771919105514,0.004411666666666667
2.0214,0.3242999999999998,1.7598,3.7812,2.0841,210.0,45.0,2.148653256051824,0.0037950000000000006
1.4569999999999999,-0.2268000000000001,1.8203,3.2773,1.5935,120.0,-111.0,1.8004175135966598,0.004373333333333334
1.3731,-0.0495000000000001,1.4531,2.8262,1.4036,132.0,-21.0,1.9449452893813226,0.004986666666666667
1.8163999999999998,0.3942999999999999,1.3262,3.1426,1.7205,267.0,84.0,2.3696275071633237,0.003103333333333334
1.8203,0.3359000000000001,1.6953,3.5156,2.0312,216.0,48.0,2.073733262549401,0.0038866666666666667
1.8213000000000001,-0.04689999999999994,1.9502,3.7715,1.9033,183.0,-9.0,1.9339042149523127,0.003991666666666667
1.875,0.12959999999999994,1.7656,3.6406,1.8952,174.0,15.0,2.061961939284096,0.004404999999999999
1.6777,0.06620000000000004,1.8848,3.5625,1.951,183.0,9.0,1.8901209677419355,0.0037550000000000005
1.5097999999999998,0.1391,1.75,3.2598,1.8891,195.0,18.0,1.862742857142857,0.00405
1.9569999999999999,0.3359000000000001,1.6953,3.6523,2.0312,258.0,57.0,2.1543679584734265,0.003115
1.3008000000000002,-0.28959999999999986,2.0801,3.3809,1.7905,141.0,-18.0,1.6253545502620068,0.0039183333333333336
2.3926000000000003,0.27829999999999977,2.084,4.4766,2.3623,246.0,45.0,2.148080614203455,0.0027933333333333334
1.9033,0.2825000000000002,1.6299,3.5332,1.9124,195.0,39.0,2.167740352168845,0.004096666666666666
2.0811,0.3298000000000001,1.5654,3.6465,1.8952,237.0,66.0,2.3294365657339977,0.002895
1.5155999999999998,-0.1261000000000001,1.8242,3.3398,1.6981,132.0,30.0,1.8308299528560463,0.004473333333333334
2.0694,0.12970000000000015,1.5654,3.6348,1.6951,195.0,18.0,2.3219624377156,0.004791666666666666
2.1064999999999996,0.1277999999999999,1.8486,3.9551,1.9764,189.0,18.0,2.139510981283133,0.0036766666666666666
3.3270999999999997,0.14600000000000013,1.8213,5.1484,1.9673,426.0,33.0,2.826772085872728,0.002316666666666667
1.8291,0.14210000000000012,1.9541,3.7832,2.0962,258.0,24.0,1.9360319328591167,0.0028399999999999996
1.8574000000000002,0.27410000000000023,2.0801,3.9375,2.3542,225.0,39.0,1.892937839526946,0.003108333333333333
1.8125,0.27249999999999996,2.0898,3.9023,2.3623,183.0,36.0,1.867307876351804,0.0035100000000000005
1.3828,0.0806,2.0156,3.3984,2.0962,132.0,9.0,1.6860488192101608,0.004473333333333334
3.1084000000000005,0.20110000000000006,1.9033,5.0117,2.1044,258.0,27.0,2.6331634529501393,0.0037616666666666666
1.6895,-0.03390000000000004,1.6914,3.3809,1.6575,153.0,-3.0,1.998876670214024,0.00446
1.3056999999999999,-0.000500000000000167,1.5615,2.8672,1.561,105.0,-18.0,1.836183157220621,0.005611666666666666
1.6913999999999998,0.13349999999999973,2.0156,3.707,2.1491,237.0,24.0,1.839154594165509,0.0027649999999999997
1.7099,9.999999999998899e-05,1.7549,3.4648,1.755,168.0,0.0,1.9743575132486182,0.004183333333333333
1.6377,-0.06489999999999996,1.7549,3.3926,1.69,153.0,-12.0,1.9332155678386234,0.004393333333333333
1.5116999999999998,0.14739999999999998,1.7559,3.2676,1.9033,189.0,24.0,1.8609260208440115,0.0035133333333333336
1.4511000000000003,-0.5200999999999998,2.0801,3.5312,1.56,126.0,-72.0,1.697610691793664,0.0046366666666666665
1.8574000000000002,-0.022199999999999998,1.7559,3.6133,1.7337,132.0,-15.0,2.0578051141864573,0.005178333333333333
1.4316999999999998,0.03139999999999965,2.0527,3.4844,2.0841,183.0,3.0,1.6974716227407802,0.003901666666666667
2.9638000000000004,0.2773000000000001,1.626,4.5898,1.9033,309.0,48.0,2.822755227552276,0.003191666666666667
1.4920999999999998,-0.3047000000000002,2.1602,3.6523,1.8555,99.0,-48.0,1.6907230811961853,0.005248333333333333
1.7655999999999998,0.33109999999999995,1.8301,3.5957,2.1612,153.0,39.0,1.9647560242609692,0.004395
2.2217000000000002,0.4385999999999999,1.6455,3.8672,2.0841,210.0,57.0,2.350167122455181,0.004118333333333333
1.626,0.0,1.9541,3.5801,1.9541,126.0,0.0,1.8320966173686095,0.005338333333333333
2.5166000000000004,0.6007,1.8896,4.4062,2.4903,189.0,66.0,2.3318162574089754,0.0041800000000000006
1.5557000000000003,0.1947000000000001,1.5654,3.1211,1.7601,147.0,27.0,1.993803500702696,0.004425
1.6904000000000001,0.21519999999999984,1.4951,3.1855,1.7103,195.0,36.0,2.1306267139321786,0.0038616666666666665
2.2832000000000003,0.006599999999999717,2.1465,4.4297,2.1531,288.0,0.0,2.0636850687165156,0.0022833333333333334
1.3779000000000001,0.1403000000000001,1.7549,3.1328,1.8952,168.0,21.0,1.785172944327312,0.0036966666666666667
1.9737,0.1944999999999999,1.5615,3.5352,1.756,267.0,42.0,2.2639769452449565,0.0028766666666666667
1.5439,0.14139999999999997,1.5811,3.125,1.7225,168.0,21.0,1.9764720764025046,0.0038583333333333334
1.4365,0.06410000000000005,1.501,2.9375,1.5651,162.0,9.0,1.9570286475682879,0.00409
2.0293,0.3951,1.3711,3.4004,1.7662,225.0,63.0,2.480052512581139,0.003998333333333334
1.5791,0.3336999999999999,1.5615,3.1406,1.8952,126.0,36.0,2.011271213576689,0.005531666666666666
2.0839999999999996,-0.04610000000000003,1.6914,3.7754,1.6453,300.0,21.0,2.2321154073548537,0.0030183333333333334
2.0225,-0.05889999999999995,1.9541,3.9766,1.8952,252.0,-33.0,2.0350033263394915,0.0028983333333333335
1.6465,-0.9025000000000001,2.0156,3.6621,1.1131,111.0,-207.0,1.8168783488787459,0.004993333333333333
1.0312000000000001,-0.7247000000000001,1.9668,2.998,1.2421,78.0,-69.0,1.524303437055115,0.006023333333333334
2.4414,0.2971999999999999,1.6914,4.1328,1.9886,210.0,36.0,2.443419652358992,0.0046433333333333335
1.7461,0.2579999999999998,1.8301,3.5762,2.0881,174.0,30.0,1.9541008688049832,0.00454
1.7256,-0.04739999999999989,1.8857,3.6113,1.8383,153.0,-21.0,1.9150978416503155,0.004353333333333333
1.7627,0.16300000000000003,1.8896,3.6523,2.0526,189.0,24.0,1.9328429297205758,0.0036033333333333334
2.087,0.41159999999999997,1.8857,3.9727,2.2973,342.0,78.0,2.106750808718248,0.002495
1.6543,0.20970000000000022,2.1445,3.7988,2.3542,147.0,24.0,1.7714152483096295,0.0038633333333333336
1.2910999999999997,-0.20820000000000016,2.0312,3.3223,1.823,120.0,-24.0,1.6356341079165024,0.00417
2.4023999999999996,0.32379999999999987,1.6953,4.0977,2.0191,309.0,57.0,2.4170943195894528,0.0031166666666666665
1.7597,-0.1036999999999999,2.0801,3.8398,1.9764,189.0,-36.0,1.845968943800779,0.003601666666666666
1.5654,0.27490000000000014,1.8213,3.3867,2.0962,231.0,54.0,1.8594959644210178,0.00266
1.7627000000000002,0.21050000000000013,1.8857,3.6484,2.0962,204.0,33.0,1.9347722331229784,0.00334
1.4960999999999998,0.08099999999999996,2.0234,3.5195,2.1044,174.0,12.0,1.7393990313333991,0.00361
2.1211,0.33699999999999997,1.8242,3.9453,2.1612,252.0,51.0,2.1627562767240436,0.003313333333333333
2.7676000000000003,0.4062999999999999,2.084,4.8516,2.4903,420.0,96.0,2.3280230326295586,0.0018700000000000001
1.6288999999999998,-0.4274,2.6719,4.3008,2.2445,120.0,-9.0,1.6096410793817133,0.004235
1.8046999999999997,0.20750000000000002,1.7598,3.5645,1.9673,195.0,27.0,2.02551426298443,0.003946666666666667
1.7812999999999999,0.3224999999999998,1.7656,3.5469,2.0881,288.0,84.0,2.0088921613049386,0.002
1.7627000000000002,0.1299999999999999,1.9541,3.7168,2.0841,174.0,18.0,1.9020520955938796,0.0038583333333333334
1.8241999999999998,0.07289999999999974,1.9512,3.7754,2.0241,267.0,12.0,1.9349118491184911,0.0028366666666666666
1.6805999999999999,0.17900000000000005,1.5811,3.2617,1.7601,174.0,27.0,2.0629308709126555,0.004078333333333333
1.5986999999999998,0.21519999999999984,1.4951,3.0938,1.7103,195.0,36.0,2.0692930238780014,0.0036950000000000004
2.0545999999999998,0.4374,1.5938,3.6484,2.0312,246.0,72.0,2.289120341322625,0.0034050000000000005
1.4971,0.026700000000000168,1.8857,3.3828,1.9124,174.0,3.0,1.7939226812324336,0.0038199999999999996
1.7051,0.3398000000000001,1.6914,3.3965,2.0312,216.0,51.0,2.008099798983091,0.0035033333333333336
1.8897000000000002,0.2270000000000001,1.8896,3.7793,2.1166,279.0,39.0,2.0000529212531752,0.0028816666666666665
1.7733999999999999,0.1302000000000001,1.8848,3.6582,2.015,189.0,21.0,1.9408955857385397,0.00337
1.3994000000000002,0.11270000000000002,1.9033,3.3027,2.016,162.0,15.0,1.7352493038406978,0.0036266666666666665
2.2744,0.8286,1.6455,3.9199,2.4741,315.0,147.0,2.38219386204801,0.0027500000000000003
1.3857,-0.010000000000000009,1.96,3.3457,1.95,126.0,-0.0,1.7069897959183673,0.004404999999999999
1.8291000000000002,0.14600000000000013,1.9502,3.7793,2.0962,246.0,24.0,1.9379038047379757,0.0030700000000000002
1.4872999999999998,0.05909999999999993,1.96,3.4473,2.0191,204.0,9.0,1.7588265306122448,0.003075
1.8241999999999998,0.2753000000000001,1.7559,3.5801,2.0312,246.0,54.0,2.038897431516601,0.0026750000000000003
1.5635,0.2099000000000002,1.8213,3.3848,2.0312,174.0,30.0,1.8584527535277,0.003691666666666667
1.9248000000000003,0.5308000000000002,1.5654,3.4902,2.0962,204.0,72.0,2.2295898811805293,0.004033333333333333
1.4960999999999998,0.08240000000000003,1.7559,3.252,1.8383,204.0,12.0,1.8520416880232358,0.0034050000000000005
3.3945,0.3326999999999998,1.6914,5.0859,2.0241,477.0,81.0,3.0069173465768,0.002186666666666667
1.4961000000000002,-0.8110000000000002,2.7305,4.2266,1.9195,99.0,-102.0,1.5479216260758104,0.004121666666666667
1.1797,-0.6174000000000002,2.2109,3.3906,1.5935,84.0,-60.0,1.5335836084852321,0.005225
1.9432999999999998,0.33000000000000007,1.7012,3.6445,2.0312,162.0,36.0,2.1423113096637665,0.0049433333333333326
2.0899,0.39780000000000015,1.8203,3.9102,2.2181,246.0,63.0,2.14810745481514,0.0031599999999999996
1.9013000000000002,0.1261000000000001,1.6299,3.5312,1.756,237.0,21.0,2.1665132830234985,0.003563333333333333
1.9491999999999998,0.18789999999999996,1.7012,3.6504,1.8891,237.0,39.0,2.145779449800141,0.0027366666666666668
1.4619000000000002,-0.29169999999999985,1.9502,3.4121,1.6585,99.0,6.0,1.749615424059071,0.006291666666666667
