dLambda_if,dLambda_ib,Lambda_b,Lambda_f,Lambda_i,T_ib,T_if,R_if,alpha
21.954667097081263,11.965203361991847,28.19614837882043,40.303620185247794,18.34895308816653,23.0,41.0,2.196507887484878,0.027688089757145398
18.751845279071272,11.965203361991847,27.73205504925222,36.7860152326365,18.03416995356523,23.0,38.0,2.0397953067623256,0.027063799609724624
13.174101274011,11.725823627283027,30.87088323113574,34.53645435066687,21.36235307665587,25.0,33.0,1.61669710386012,0.02100149721605959
13.089361841986154,11.725823627283027,26.481252075494737,31.055541349910623,17.96617950792447,25.0,33.0,1.7285556640582789,0.02392627463453024
9.112407008571164,8.080713588204539,25.497675509651806,27.72216636741406,18.609759358842897,20.0,25.0,1.4896574336540882,0.022999224084138438
8.877589863023562,8.080713588204539,27.774187869609232,29.195637747043595,20.318047884020032,20.0,23.0,1.436931240328738,0.022738740346423404
16.141887224693942,8.572973117550637,18.895329102520833,30.59127994506548,14.449392720371538,15.0,37.0,2.117132570003183,0.02924625974163329
13.175737745486192,8.572973117550637,23.69831712360447,31.023226300299026,17.847488554812834,15.0,26.0,1.7382404367438669,0.030677986626699568
16.079633455256648,8.654045874568084,23.625385287075787,32.48105762587857,16.401424170621922,18.0,32.0,1.9803803186834432,0.030805547398884803
16.718165253563093,8.654045874568084,19.873198681918623,30.71446238291121,13.996297129348118,18.0,39.0,2.194470587403266,0.02907366496961192
16.616021037500914,8.404959495712337,25.75226546310187,35.86203993466773,19.246018897166813,17.0,33.0,1.86334847358728,0.02720901529442782
14.88172460078572,8.404959495712337,25.73419314185775,34.01221954046578,19.13049493968006,17.0,30.0,1.7779058852219431,0.027672631868257355
11.343276534029872,9.48175471249164,26.62373147346711,30.50104249627089,19.15776596224102,17.0,22.0,1.5920980847342479,0.030496782683992023
12.643807905448334,9.48175471249164,27.593072426214388,32.56344900751601,19.91964110206768,17.0,24.0,1.6347407486240249,0.029544244115113975
18.232138263769034,10.917377754418013,33.86907272905721,39.59864262987223,21.366504366103197,24.0,33.0,1.8533046843494594,0.02697272971978605
14.84520657259052,10.917377754418013,25.775873138633855,30.965874309213547,16.120667736623027,24.0,34.0,1.9208803763671087,0.027699049334139927
16.90718614332496,10.159918643101246,28.302725359483443,35.91541105536232,19.00822491203736,21.0,33.0,1.8894668608754797,0.027817551986990593
17.482795970284677,10.581850244542114,32.3233958196538,38.95138307668291,21.468587106398232,24.0,34.0,1.8143431090103885,0.02527786201767049
16.86590621827324,10.581850244542114,27.925733933893138,35.14774392701795,18.28183770874471,24.0,35.0,1.922549827154729,0.02694345683778101
15.628496666315701,10.392910344547733,25.963386716069294,31.974767078237544,16.346270411921843,25.0,35.0,1.9560894486926725,0.02765635268072245
17.83114681185595,10.392910344547733,25.067419304246144,33.503475575293564,15.672328763437612,25.0,39.0,2.137747113463744,0.028104902522229507
19.881853270281532,8.967250505275004,32.468137583407184,42.60343099832002,22.72157772803849,19.0,34.0,1.8750208065766167,0.026673723672852177
10.764578219994938,8.967250505275004,24.443791326211343,27.62597469046112,16.861396470466183,19.0,25.0,1.638415580752744,0.028492053601416475
16.929547224958807,10.127772400782266,25.88305230655421,35.11619534471695,18.186648119758143,19.0,34.0,1.9308778128591155,0.02791931978069278
24.15208868297455,7.705229580000253,32.44073851717816,49.95047937300329,25.79839069002874,17.0,51.0,1.9361858641946028,0.01869053825088039
17.939288099804926,7.705229580000253,23.603934512668754,35.88947579036217,17.950187690557243,17.0,38.0,1.9993927868086834,0.026304261099078324
18.159126398878037,11.357022215296329,23.9975384005436,31.917227269790857,13.758100870912818,28.0,40.0,2.3198861215845428,0.03035134970432171
18.452271294273892,11.357022215296329,24.623813915579372,32.42094609260568,13.968674798331792,28.0,39.0,2.3209750789300037,0.031146949540413842
24.909323251209162,10.24666625640063,22.60455303469754,39.49806482863077,14.588741577421604,19.0,42.0,2.7074346761862103,0.03421253641740635
19.364471732811527,10.24666625640063,28.58774772415235,37.856141269126255,18.491669536314728,19.0,30.0,2.0471997509355635,0.03445506256567463
19.995030894249208,9.198556742175523,26.284172461025985,37.99647496418877,18.001444069939563,19.0,34.0,2.110745938857134,0.03169861583296469
19.660500023080843,9.198556742175523,26.88919649807313,38.34436665465204,18.6838666315712,19.0,34.0,2.0522714816353576,0.030506517303083534
17.54144232273903,7.134922143370208,34.17173257448433,43.28528729480638,25.74384497206735,21.0,35.0,1.681383932422367,0.021418548332908557
16.281009596031442,7.134922143370208,28.556306781795143,37.41091098935358,21.12990139332214,21.0,34.0,1.7705199041381645,0.024240384192931612
21.108050464341993,13.81302720838023,33.50170993028323,43.01365421858744,21.905603754245448,21.0,31.0,1.9635913577707766,0.031403055554485075
19.577259281124817,9.522599127250515,27.08623081401357,38.492181051107515,18.914921769982698,17.0,32.0,2.035016666692919,0.0320325190670609
16.009639318652013,9.522599127250515,28.568681975894243,35.79581168092083,19.786172362268815,17.0,26.0,1.809132712761643,0.03289608629966402
16.143231570504856,9.010257873665655,30.568965088870492,38.9684061714361,22.825174600931245,19.0,33.0,1.7072555567590808,0.023384213017759205
19.122568869425848,9.010257873665655,28.238382428270445,40.559512100962095,21.436943231536247,19.0,40.0,1.8920380421260021,0.022998527410309715
13.488395342420464,8.348675043258407,26.86422214917123,32.44095505111056,18.9525597086901,19.0,27.0,1.7116925391474052,0.028719391945618417
12.143158501283235,8.348675043258407,30.296155908701206,33.698071042526436,21.5549125412432,19.0,24.0,1.5633592100199198,0.02686038756971203
15.98918006275715,16.49981442087701,38.71767725463185,35.65116193301086,19.66198187025371,36.0,36.0,1.8132028687782953,0.023848343025381046
15.98918006275715,16.49981442087701,33.600967229796964,35.65116193301086,19.66198187025371,36.0,36.0,1.8132028687782953,0.023848343025381046
14.923202309059679,12.91889115730092,33.91783245225371,37.30692206035983,22.383719751300152,20.0,22.0,1.666698943467288,0.03349970605653578
15.57785975281536,10.847160814225276,25.146376716110723,32.39447111435003,16.816611361534672,19.0,29.0,1.9263376204582596,0.032615882067554995
16.348756449678866,10.847160814225276,28.471680441372325,35.545986826610786,19.19723037693192,19.0,28.0,1.851620579045825,0.031742446501756755
16.977649059453835,16.647638390886655,34.53279068561836,36.75075470179815,19.773105642344316,32.0,35.0,1.8586232919878818,0.025549554077541052
17.037483529425653,16.647638390886655,35.73226426298978,37.46407560207598,20.426592072650326,32.0,34.0,1.8340835058941412,0.025737039011479255
13.083194112191208,14.867005279175018,28.53270894830059,29.75031912455477,16.667125012363563,43.0,44.0,1.7849700594725353,0.01899772443508144
13.858805043102315,11.917137789156602,27.76059163896358,33.53141992620844,19.672614883106128,20.0,27.0,1.7044719334694838,0.028493512728447527
15.165935794016004,11.917137789156602,27.45914458995259,34.7423629780308,19.576427184014793,20.0,30.0,1.7747039667381088,0.027585946429265436
13.51208689591212,10.024722724824514,27.383435411563774,34.41134978188096,20.899262885968838,20.0,31.0,1.6465341370955118,0.023207497522721287
12.127770207630672,10.024722724824514,23.27233986380139,29.818246948008458,17.690476740377786,20.0,31.0,1.6855536108842977,0.02429750046943726
12.952701782114879,7.996889795207462,25.37685141481184,31.287465125812584,18.334763343697706,17.0,26.0,1.7064559023374126,0.029653966664455432
8.738287016549911,7.996889795207462,23.23824385113845,25.345456341517785,16.607169324967874,17.0,19.0,1.526175583903539,0.03210110270158693
13.82363773407162,9.899872800907971,24.919322464042835,28.981279945496045,15.157642211424426,23.0,29.0,1.9119912939792603,0.03224399842056951
16.451385769908942,9.899872800907971,26.55708628197525,32.52107071814462,16.06968494823568,23.0,31.0,2.0237528503454056,0.03280751975762824
16.94590220079428,9.921722092939302,25.968758444035036,31.913977850798098,14.968075650003819,20.0,29.0,2.1321363278111143,0.0376655064241459
21.74159707138266,9.878767665320877,22.45444587434571,35.11729276465002,13.375695693267357,19.0,38.0,2.6254554207843013,0.036646518407141046
17.473917275311756,14.715731709957046,25.149127441397813,29.870583770491947,12.396666495180193,37.0,43.0,2.409565812075818,0.02950635362114087
17.71891169610665,14.715731709957046,24.863482891475282,29.996590349731353,12.277678653624703,37.0,44.0,2.443180929880059,0.029290016054801568
13.817549851967824,9.29051407460049,23.18041712889588,28.872642456114523,15.055092604146699,22.0,31.0,1.9177990607750885,0.03030488930729526
17.309518439688404,9.500067723303154,25.898076987513896,32.80224610414212,15.492727664453716,21.0,31.0,2.1172673279091523,0.03490978828080754
21.273818433155625,9.500067723303154,28.088365898012658,38.23059221989261,16.95677378673698,21.0,35.0,2.2545911563551844,0.03351045261100104
12.443970032713793,14.1600196127823,28.672382630970016,29.512707221522533,17.06873718880874,31.0,29.0,1.729050420957491,0.02724068759042415
17.061020360364893,14.1600196127823,34.13389533947361,35.38279793615204,18.321777575787145,31.0,33.0,1.9311880514755082,0.02877238348732525
12.565145577854933,13.784301493212698,26.02063404956649,28.559207908502977,15.994062330648044,29.0,27.0,1.7856131430585604,0.030978501900685417
15.024637516757544,15.472666556402743,32.50950701801795,33.594831629350836,18.570194112593292,28.0,29.0,1.809072722970012,0.029491393243695204
15.578921341864095,15.472666556402743,32.517062880887785,34.18909370895138,18.610172367087287,28.0,30.0,1.837118594850628,0.02924815874555454
14.878493928563497,12.278826908366373,30.20811294413314,32.51936740622866,17.640873477665163,25.0,28.0,1.8434102737260107,0.031513471296661114
13.298182769609323,12.278826908366373,26.90783250770191,29.146321612827784,15.848138843218461,25.0,29.0,1.8391005973108139,0.030310358488159987
15.674528410655746,16.756145962596868,32.841053506415676,32.86309771227199,17.18856930161624,27.0,26.0,1.9119158282232291,0.03596226962719926
15.674528410655746,16.756145962596868,32.811679713715684,32.86309771227199,17.18856930161624,27.0,26.0,1.9119158282232291,0.03596226962719926
18.89181675257616,9.424232149732902,25.996317715613667,36.024790294057446,17.132973541481284,24.0,47.0,2.102658374323434,0.022813073825547068
17.911148823556406,9.424232149732902,24.161079333600778,33.26496221637833,15.353813392821923,24.0,40.0,2.166560278238764,0.02788515939904768
17.504448379674702,9.561210999440547,22.963509006661518,32.83401679829735,15.329568418622646,21.0,36.0,2.1418748331107595,0.03052428262037388
18.27713391897551,10.221112326345537,26.762803628174613,35.58440431920391,17.3072704002284,23.0,37.0,2.0560379248904734,0.02810451016700171
20.077652421423636,10.221112326345537,25.83337341983799,37.046608708651725,16.96895628722809,23.0,42.0,2.18319901834713,0.026820086929331566
18.090163876234122,20.512248491052205,34.934171621700436,38.4226522478894,20.33248837165528,44.0,44.0,1.8897171632692487,0.020867507280180116
14.431032673062308,13.07302190631778,31.283649642913467,33.841309570728896,19.410276897666588,19.0,22.0,1.743473817975113,0.036452940867970726
14.163110672838119,13.07302190631778,33.766835386170044,35.00064516544256,20.837534492604444,19.0,20.0,1.6796922485174444,0.03740984640588447
16.502832289073996,19.66796600243089,36.27306068320394,39.09072146938453,22.587889180310537,28.0,25.0,1.7306053326779742,0.03165107013184731
16.302700529020846,6.751583609151458,19.89524095581583,31.462888554340925,15.160188025320076,20.0,39.0,2.0753626869134196,0.027009320037583717
16.760491975075354,6.751583609151458,18.346362022193695,30.598450511404955,13.837958536329603,20.0,41.0,2.2111968634009886,0.02792262132601795
11.881670183655514,8.313932662892883,20.725405576091656,25.713839469669985,13.832169286014471,25.0,37.0,1.8589881990288333,0.024176151674859748
14.994429525306083,8.313932662892883,21.919305318818694,29.434225823817094,14.43979629851101,25.0,40.0,2.03841004508161,0.02568610730454476
14.88530584368796,9.262814820459356,21.49115368295054,28.97905997815314,14.093754134465179,20.0,33.0,2.05616329770413,0.03151378321114816
19.194492727347363,9.262814820459356,25.602093505610974,36.13647695390443,16.941984226557064,20.0,37.0,2.13295423196413,0.02953656781801316
17.550579963071883,12.262205298954628,27.793146384625587,32.1038779222824,14.553297959210518,30.0,36.0,2.2059520812575983,0.031705595898901255
14.790629767034135,12.262205298954628,23.315380763543345,27.00194026469244,12.211310497658305,30.0,36.0,2.2112237887874895,0.03180125115899742
15.475684009028017,8.040895903057578,22.513931531609476,31.003046230660022,15.527362221632005,17.0,31.0,1.9966717970595165,0.032180555137503036
13.592248822045978,8.040895903057578,24.356116324033202,30.19167389645517,16.599425074409194,17.0,26.0,1.8188385297151475,0.03319297965869786
13.14694687721374,9.598132505602791,22.626027200922774,26.74439193353184,13.5974450563181,21.0,27.0,1.9668689097666157,0.03614447430943184
15.551375965152152,9.598132505602791,22.479808040764926,29.065333253485605,13.513957288333453,21.0,31.0,2.150764031093808,0.03564029837458556
18.434041903547268,9.483524392325405,25.009121354190647,34.39726629791724,15.963224394369973,20.0,33.0,2.1547818566059074,0.03356187341699783
14.676501740089021,9.483524392325405,22.675850427159194,29.336839969111836,14.660338229022814,20.0,31.0,2.001102533298598,0.03228371259767211
16.968241868061675,9.9385242428267,23.570647526221197,31.312217060015737,14.343975191954062,20.0,31.0,2.182952538678374,0.03633163754451359
16.62982587128773,8.645990057091431,24.097478975673134,31.727503975843206,15.097678104555479,19.0,32.0,2.1014823442466923,0.03348147923862057
17.46758264796915,8.645990057091431,25.387232220205252,33.62121896082693,16.15363631285778,19.0,33.0,2.081340591657713,0.0320458505381558
16.287779656900305,10.604005904862053,27.566181105827425,33.754016578278424,17.46623692137812,19.0,28.0,1.9325294126157524,0.033946084706285025
20.11061644750941,10.604005904862053,27.87710813019758,37.57555247848214,17.464936030972726,19.0,31.0,2.151485262347642,0.0356559018668898
11.27116300546377,9.363684228557615,24.993983197963654,27.00096398671989,15.729800981256119,23.0,28.0,1.7165483542286815,0.027839660635648075
13.536028510405954,9.363684228557615,25.93230158301151,29.522168003339015,15.986139492933061,23.0,29.0,1.8467352931825587,0.030516451328575268
11.668634075732406,9.62151892330138,24.378525756245974,26.65497287593886,14.986338800206454,27.0,32.0,1.7786180621761771,0.025961148176709376
16.814725667165845,9.62151892330138,27.711916304380402,33.54939999854318,16.734674331377335,27.0,36.0,2.0047835610184785,0.027873513608248204
15.383854532371739,9.911934458479873,24.443588048604713,30.44633183878363,15.062477306411893,18.0,26.0,2.0213362795124703,0.039050359829829975
12.818972549924386,9.911934458479873,25.40080004178119,28.48232782422686,15.663355274302475,18.0,22.0,1.818405273035936,0.03921244421912923
17.08845346935118,10.958104737650556,25.441310573930785,32.35763711031061,15.269183640959433,22.0,32.0,2.119146502600936,0.033858854023528735
15.989871967632103,10.958104737650556,23.160785853789687,29.89425465724439,13.904382689612286,22.0,32.0,2.1499879084583777,0.03451026706606821
20.101803816253206,8.917795841638965,24.845916092962813,36.32847141639281,16.226667600139603,17.0,31.0,2.238812817986132,0.03750754557430202
20.13343849870662,8.917795841638965,22.065542153526977,34.651225555838835,14.517787057132214,17.0,34.0,2.3868118067495407,0.03691425936902339
23.599201039157077,10.743221529202728,26.814249551428475,41.89199831385674,18.292797274699662,23.0,45.0,2.2900815924853974,0.02656442223323567
20.27416494097289,10.743221529202728,25.244862916911043,37.09015863100839,16.8159936900355,23.0,40.0,2.205647749082266,0.028530060126472863
17.78772524330252,11.518221773579473,32.493223581938324,40.432129890732675,22.644404647430154,18.0,28.0,1.7855240850998129,0.029869556953653762
22.055670143812907,11.518221773579473,27.27005661543298,40.811302412520135,18.755632268707227,18.0,35.0,2.1759491670462965,0.032046995822337256
11.058225805791484,6.63088925590721,27.644908062554524,33.1587569790853,22.100531173293813,12.0,21.0,1.5003601822545423,0.027871851487511642
16.77879218092411,6.63088925590721,27.671492939934364,38.5479595411896,21.769167360265488,12.0,26.0,1.7707594830452662,0.031706471863545645
14.430344994298789,13.585480631417546,32.416163056181155,34.510792523478976,20.080447529180187,23.0,25.0,1.718626662743902,0.03125024728874052
14.890289811283118,14.538180941366733,29.334318577734642,32.33546608862264,17.44517627733952,23.0,27.0,1.8535476841598282,0.03297367519426995
13.50981063912932,7.457620321470852,24.737154286948662,34.10141329641633,20.591602657287012,13.0,30.0,1.656083495004136,0.024259180374602486
11.922902011201888,7.457620321470852,24.634172986529347,32.24074217498059,20.3178401637787,13.0,26.0,1.5868193624466664,0.025620688712998167
18.183470439282775,11.162466962372651,25.360579655843967,35.41065311050949,17.227182671226718,20.0,34.0,2.055510398090413,0.0305734314705136
18.977497129877502,15.05823485282857,29.885419119546622,36.249381372372945,17.271884242495442,29.0,38.0,2.0987508290025243,0.028145549869057183
19.156948562974566,15.05823485282857,30.592636111246815,36.57244801463098,17.415499451656412,29.0,36.0,2.099994210108773,0.0297329263956754
13.658136815786534,6.247006001939916,23.84582546624107,32.11340782934962,18.455271013563085,15.0,31.0,1.7400669871360297,0.025778801496431004
13.047757436296305,6.247006001939916,21.666456553885528,29.77267369498466,16.724916258688356,15.0,29.0,1.7801388798893496,0.028689303425666248
13.655401236815973,9.790555839780225,25.195479742750962,29.946846074556593,16.29144483774062,19.0,26.0,1.8381946090614374,0.03378036586016546
14.642429351688936,9.790555839780225,29.496999859519757,33.756779761024504,19.114350409335568,19.0,24.0,1.7660437858530353,0.0341883796848784
17.65570951121342,9.529781928505823,27.447771107992125,36.26101983463903,18.60531032342561,21.0,37.0,1.948960764657789,0.02601905533493021
12.086139261709391,9.529781928505823,27.053173533970597,30.645433688072796,18.559294426363405,21.0,33.0,1.6512176047242981,0.02192515931766563
16.479157182786555,9.395860960978263,22.929001363728165,32.23090882291941,15.751751640132856,20.0,38.0,2.0461793430516253,0.027182436832231108
21.15132261811589,9.395860960978263,23.025537688302204,36.331650539026334,15.180327920910443,20.0,39.0,2.393337662289929,0.0322826654566273
15.335451943391273,7.438357322711418,25.042106588607062,33.18516068211356,17.84970873872229,21.0,35.0,1.8591429791861696,0.025561077896553104
11.035215757955132,7.438357322711418,24.277553023249443,28.438055574704755,17.402839816749623,21.0,29.0,1.6341043113741773,0.024431037220089404
14.311417243427984,8.174666746352917,20.239867969064576,28.04812654630013,13.736709302872145,20.0,36.0,2.041837380982917,0.028607443598605314
13.30651895144826,8.174666746352917,23.766352391716925,29.261722361612687,15.955203410164428,20.0,30.0,1.8339924355317967,0.029166256280621444
14.949167957798238,19.389300554174817,32.75093594758836,31.43186959654341,16.482701638745173,55.0,46.0,1.9069610240749537,0.020245116457598
17.14175695708699,7.947030473213214,27.18381345660231,35.76275851452622,18.62100155743923,18.0,32.0,1.920560416914778,0.02942272965085112
18.610461199141735,7.947030473213214,22.590566903283015,34.28212636985321,15.671665170711474,18.0,41.0,2.187522895392286,0.027543856506906383
10.362045793918368,6.5304512579265275,18.11693870309264,23.659956666612267,13.2979108726939,18.0,29.0,1.7792235858036862,0.02866371786218837
15.112948069463174,6.5304512579265275,20.86913495024084,30.24881083137634,15.135862761913165,18.0,34.0,1.9984860663174318,0.029379632769176333
19.404918952689453,9.379694714772054,28.3814088804916,37.18230118363149,17.777382230942035,24.0,35.0,2.091550977562638,0.030416376038520432
11.104570227309718,9.379694714772054,25.015632234802382,27.123798220925938,16.01922799361622,24.0,27.0,1.6932025832789803,0.028139059068748907
19.720769833918315,15.073035876355867,31.58342498350832,40.9977065870163,21.27693675309799,21.0,32.0,1.9268613270210013,0.029570398344576837
9.695094628914497,15.073035876355867,37.40013468825313,31.665168189771936,21.97007356085744,21.0,14.0,1.441286398156972,0.03766836014770358
23.254201802154693,8.817822556308581,33.71230126182172,46.914051807254225,23.659850005099532,20.0,36.0,1.982854996846666,0.02743275498173051
12.18378307101041,8.817822556308581,27.514689060092934,31.57011612025888,19.38633304924847,20.0,26.0,1.6284728029823425,0.027058447137676793
21.032046266913362,11.571973700395702,25.16297694866925,37.00143709354571,15.96939082663235,18.0,33.0,2.3170224522176484,0.03673551588344194
18.924217193413202,10.683720625172974,36.271764848438366,44.12147457589014,25.197257382476938,17.0,27.0,1.7510427387455973,0.029933862848905226
22.593986171870267,10.683720625172974,32.708683103025884,45.18054559476375,22.586559422893483,17.0,32.0,2.000328812761507,0.031257411524209626
21.4228836249221,20.52092490936034,36.10990224944161,40.82352766280979,19.400644037887687,34.0,34.0,2.104235693572088,0.03156753849034657
17.49974766474878,8.95172012208571,26.554155804654883,34.67625160683722,17.176503942088438,16.0,26.0,2.018818947310243,0.038981212769297176
18.945119039423894,8.95172012208571,28.834189924725084,37.4349821400341,18.489863100610208,16.0,25.0,2.024621920472665,0.04070610092462754
18.383008473730737,6.529032511442125,27.82847029621426,40.41950586035264,22.036497386621907,12.0,30.0,1.8342073674961994,0.02917189176571272
18.473573171731633,8.06669404421557,31.936544850785932,41.949335430130475,23.47576225839884,19.0,33.0,1.786921121810322,0.025378059163848898
18.706983928102943,8.06669404421557,25.686367174009405,37.37522061701267,18.66823668890973,19.0,36.0,2.002075570384011,0.027819345311032796
24.020260333995854,12.280821906814428,38.127898059253134,48.91628743807382,24.89602710407797,21.0,33.0,1.964823031143846,0.029527253842890067
16.373399356257295,12.280821906814428,28.738451946743684,35.300628489735665,18.92722913347837,21.0,32.0,1.8650711227084014,0.028100957729028167
16.5272516928378,12.240511518992996,31.4555227278236,36.06101139321015,19.53375970037235,20.0,25.0,1.8460865673761084,0.03537880823843669
20.89118998549915,12.240511518992996,30.801979294772842,40.04396796233147,19.152777976832322,20.0,30.0,2.0907655281531303,0.03546770926434606
17.476782884770234,11.800964507160906,37.95463914334367,42.658900450098535,25.1821175653283,19.0,26.0,1.6940156180047756,0.029247968295462265
17.77655156650313,11.800964507160906,35.94287971673127,41.54622419159253,23.7696726250894,19.0,27.0,1.7478669078403546,0.02983686423401987
19.408559346200757,11.436127585420266,27.586732053570174,37.0799707029238,17.671411356723045,26.0,40.0,2.098302730574874,0.026730570908698063
15.506702250390365,11.436127585420266,28.50272579757808,33.83329288829656,18.326590637906197,26.0,34.0,1.846131315789678,0.02601485811466001
16.335398380518164,13.97643953187102,40.708300837715306,39.77410250937812,23.438704128859953,36.0,37.0,1.6969411914033452,0.020619907249063645
13.056832659117688,13.97643953187102,32.15784776850409,34.1923146717049,21.13548201258721,36.0,35.0,1.6177683883122091,0.01982871644741062
16.710468134802703,17.657644057369918,37.70537820825652,37.46889377211304,20.75842563731034,36.0,35.0,1.8049968926722457,0.02434275295698876
17.74843988396979,12.613289726296042,34.05396243134068,42.010117590681524,24.261677706711733,19.0,28.0,1.7315421504861501,0.028287768111346194
14.33513002376451,12.613289726296042,26.679260119660082,33.207224717420445,18.872094693655935,19.0,27.0,1.7595940067311884,0.030194170091652237
14.420956880520983,12.739229427983613,28.899775403163225,31.060546874977806,16.639589994456824,25.0,28.0,1.8666653977246472,0.03215940520423429
14.064824981791453,12.739229427983613,29.56095902902225,31.24405074981801,17.179225768026555,25.0,28.0,1.8187112255063596,0.03081844608683468
21.936884369789187,11.423702809165608,28.637806024900524,39.61193274474842,17.675048374959236,21.0,36.0,2.2411216028617957,0.032339470315274434
18.03482302085023,11.423702809165608,28.925777153537325,36.38343043432702,18.34860741347679,21.0,32.0,1.9828987352797092,0.030862843825244686
12.493593853676177,11.59914594069594,26.073327204050095,29.34874402601203,16.855150172335854,23.0,27.0,1.7412330193403887,0.029633677170536863
13.085962872980051,10.875512422607166,25.729469272748304,29.797534382820935,16.711571509840883,23.0,29.0,1.7830480134841997,0.028770536276824802
14.750298127825673,10.875512422607166,30.339706826058183,34.476095007562364,19.72579687973669,23.0,28.0,1.7477669073525697,0.028768313972457004
18.096575166642914,11.267261964012675,30.205979929295875,38.34901286669124,20.252437700048326,23.0,37.0,1.893550467092647,0.024894428988766922
14.95953112680516,11.267261964012675,29.326215964805325,34.546497369744706,19.586966242939546,23.0,32.0,1.7637492678171933,0.025582671372458017
19.392954358234796,9.321145241861762,23.482319920323725,35.33460778306034,15.941653424825544,18.0,36.0,2.2164957950995614,0.03189668404383198
15.970273178009828,9.321145241861762,22.913002724848056,31.159526171837868,15.18925299382804,18.0,30.0,2.051419262323114,0.0345540791740286
14.086596735026436,9.982557450795369,22.969201925844647,30.210546696692173,16.123949961665737,23.0,35.0,1.8736442849622423,0.025881345157551472
14.825091536470879,9.982557450795369,27.837576809498813,34.56578779214932,19.740696255678444,23.0,33.0,1.7509913198834828,0.02449005854475801
14.698999999520577,12.822256994799478,32.14126627734373,34.974335274384785,20.275335274864208,28.0,32.0,1.724969515929202,0.024580339577088255
17.178456169250833,12.822256994799478,30.723702535814855,36.38816690439753,19.209710735146697,28.0,36.0,1.8942589717304064,0.025600932802971342
11.499569286501337,6.2534288781624525,21.996362362343266,29.296172266102516,17.79660297960118,11.0,23.0,1.6461665352473376,0.03126566496070233
15.33904985174355,6.2534288781624525,25.522568285876115,35.62316772707973,20.284117875336182,11.0,24.0,1.7562098557115255,0.033852718662259515
13.577930316862277,9.401048976794105,22.64757363185319,29.539414306309276,15.961483989446998,20.0,31.0,1.8506684169115717,0.028646659084038826
19.436336357848347,9.16794787645048,26.188777909351753,38.897785436562934,19.461449078714587,19.0,39.0,1.9987096171120318,0.025617150899931936
12.822665766908276,9.16794787645048,23.04135871174686,29.877748697262152,17.055082930353876,19.0,32.0,1.7518383709578491,0.02527717732446992
20.841195700948735,7.946413778723112,26.60535008100243,40.54858392393868,19.707388222989945,15.0,30.0,2.0575321024343616,0.0346971646774815
14.196878948875394,7.946413778723112,27.39439298112483,35.050352085553996,20.853473136678602,15.0,26.0,1.6807920606714137,0.02881312509529139
18.453009097717462,10.779196192130708,25.527634563648828,34.87449230366537,16.421483205947908,24.0,37.0,2.1237114739449194,0.02936723718509345
15.282882697133745,10.779196192130708,23.178595857275234,30.201871388054652,14.918988690920907,24.0,35.0,2.0243913319965374,0.029071091490458823
15.45487572224863,14.03003971662891,30.52866400186834,33.64931126034087,18.194435538092243,23.0,28.0,1.849428699774279,0.03168141721197656
19.334792217114025,14.03003971662891,32.00322658272407,37.93465237780798,18.599860160693954,23.0,29.0,2.039512773218218,0.035456018709680334
22.05798021076161,13.212560541531822,30.540847760854305,42.26730240042026,20.209322189658653,20.0,34.0,2.091475508369545,0.031309444229705115
16.534869235261237,13.212560541531822,29.106495167529484,35.371593601484136,18.8367243662229,20.0,27.0,1.8777996064385145,0.033668263362821346
16.567547364711185,17.859135600088354,35.48499511360846,33.8541941908968,17.286646826185613,33.0,32.0,1.9584014488926131,0.030302391578090893
17.05984778996132,10.732222698897417,31.170476013341315,38.438476760600295,21.378628970638974,14.0,22.0,1.7979860548303173,0.0384719014255076
18.36447457649716,12.421207900319633,28.733320226280945,38.69527126540097,20.33079668890381,20.0,35.0,1.9032835681505862,0.026528300662634105
18.38596912895883,12.421207900319633,28.586732243756554,37.97095435149379,19.584985222534957,20.0,30.0,1.938778810402343,0.03183827399933344
18.945558772259318,9.447828817960584,27.070834247130087,38.05687732859878,19.111318556339462,18.0,34.0,1.991326617072941,0.029227349149301193
15.120431358330475,9.447828817960584,26.06499971541519,33.47762779537691,18.357196437046436,18.0,30.0,1.8236786815559762,0.02889505199654994
11.460307328556208,9.161565886726327,26.951535579297076,28.922703719413494,17.462396390857286,19.0,23.0,1.6562849148560408,0.03165003770511008
10.691779086235737,9.161565886726327,22.842028150010183,25.137597258038895,14.445818171803158,19.0,22.0,1.7401297011411274,0.03632703826510447
26.230157212358744,10.084316427560786,27.360885854695,42.49163768941365,16.261480477054906,22.0,41.0,2.6130239340366166,0.03379805705141253
19.020265975196395,10.084316427560786,26.581219532313504,34.917268237313294,15.897002262116901,22.0,34.0,2.196468721686122,0.03338782221193961
22.741007155710303,10.654057330205315,25.952841070638048,38.80119752462055,16.060190368910245,22.0,38.0,2.415986151679308,0.03348979434804094
18.001804288777297,10.654057330205315,28.54365566838736,36.21933010668481,18.21752581790751,22.0,33.0,1.988158571515888,0.030043419028318717
17.57666253346784,15.091601010177978,28.31364703588704,32.54448262307608,14.967820089608239,33.0,39.0,2.174296753183909,0.028732021955083897
20.846802702475774,11.04998267325929,28.30919028463548,40.25327598435477,19.406473281879,19.0,38.0,2.0742190195856813,0.027699164166074933
10.048059561392119,15.03866063809307,38.58966326154255,29.22851749438068,19.18045793298856,23.0,17.0,1.5238696383838894,0.03574938180536898
