Lb,dL,Li,Li_prev,dLambda_if,lambda_inv,Tid,dLambda_ib,Lb_mother,condition
2.1339736880021873,1.381461051918846,2.45864948850299,1.1031568573961241,1.3554926311068658,91.64620856606858,72.0,1.0567852514180434,44.289965562627124,glycerol
3.187067876193903,0.5644819577209943,,,,165.7761671003649,,,,glycerol
1.8670408040430102,1.4399368006733813,,,,87.29814240338702,,,,glycerol
1.8592411877687285,1.4357934059248674,,,,72.67620755610082,,,,glycerol
1.4641580815277289,1.9134795181693844,,,,72.14270019239294,,,28.60371058105736,glycerol
1.5870605010581977,2.064980175779067,,,,72.35855666200182,,,28.60371058105736,glycerol
1.6502065355415114,1.5714113712778808,,,,68.3839466686847,,,32.53965653311797,glycerol
1.5158273968925142,1.8214086625583321,,,,102.7624431278295,,,28.72370467758477,glycerol
1.5655223367020537,1.4976074334468048,,,,89.84239826572743,,,28.72370467758477,glycerol
1.4317952238312828,1.788737081361791,,,,76.95767555548998,,,22.525508946580445,glycerol
1.7164020296482745,2.770650979335276,,,,71.40895634739636,,,22.525508946580445,glycerol
1.8003918021795438,1.672502577103838,,,,69.63291385863432,,,24.41631540089535,glycerol
1.4064037588509624,2.1618781806802083,,,,78.17043775789988,,,24.08495902618544,glycerol
1.4576907811951858,1.713461522642361,,,,90.96402163395031,,,24.08495902618544,glycerol
1.7874592160453362,1.8390878171133942,,,,132.2639567316901,,,23.320421490654063,glycerol
1.6392041721517538,2.4084339126111907,,,,138.02784040856122,,,23.320421490654063,glycerol
1.5348033503031202,1.8342233391898686,2.1123578691488127,,,84.63533345570964,57.0,1.256668820344176,21.63698090539942,glycerol
1.8093542544534347,1.7692682294304012,2.252829204431629,,,85.37197395234864,57.0,1.3257932794522067,21.63698090539942,glycerol
1.9082739938082633,1.5169504789595776,2.0851288602407423,,,117.30827875781951,84.0,1.3400956125270986,27.499372554543633,glycerol
1.574465212512229,1.6160077164082651,1.6858380162160758,,,91.27415083600474,84.0,1.5046349127044183,27.499372554543633,glycerol
1.888118238098123,2.128342183034019,2.12446789472111,,,88.15624941803536,81.0,1.8919925264110318,25.218525725411595,glycerol
2.0222942511995896,1.8622731265139607,2.1687983110368148,,,89.19460405906456,75.0,1.7157690666767356,25.218525725411595,glycerol
1.6903884838596213,1.7989469745363125,2.0725819239588623,0.8429190081080379,1.229662915850824,91.81353609400875,69.0,1.4167535344370714,24.222541730957367,glycerol
1.428871197191817,1.6896729468576042,1.8685734520401833,0.8429190081080379,1.0256544439321456,85.25779057053623,63.0,1.249970692009238,24.222541730957367,glycerol
1.8022720425959255,1.9985999729499835,2.1450381596658303,1.0425644301203711,1.1024737295454594,83.60321279337188,69.0,1.6558338558800787,29.35806144320405,glycerol
1.4959772235203974,1.463216136656334,1.853666535309417,1.0425644301203711,0.8111021051890458,106.69476543983109,72.0,1.1055268248673145,29.35806144320405,glycerol
1.9523281227839966,1.5211238158329008,2.2668442222470087,1.0725190798329152,1.1943251424140935,97.45244957097414,60.0,1.2066077163698887,27.72726219378347,glycerol
1.6932108110761617,1.6954451451214914,1.9007738140515094,1.0725190798329152,0.8282547342185941,89.91444058085428,75.0,1.4878821421461437,27.72726219378347,glycerol
1.6085525252928505,1.8938977791652896,2.1169326230078696,1.0362909619794312,1.0806416610284386,90.86037820511807,66.0,1.3855176814502705,26.005976674763403,glycerol
1.4934081260221095,2.337452546760413,2.2053049571824506,1.0362909619794312,1.1690139952030194,64.01483048074942,51.0,1.625555715600072,26.005976674763403,glycerol
1.3568791261771556,1.9992962002059156,2.064447054059188,0.9268332676547085,1.1376137864044793,94.14279675127774,66.0,1.291728272323883,23.015034208006114,glycerol
1.502442513091701,1.9072771745900665,2.019876536179392,0.9268332676547085,1.0930432685246834,91.344024612127,69.0,1.3898431515023755,23.015034208006114,glycerol
1.625675381526574,2.1434805591537773,2.5600436982478763,1.1334221111235043,1.4266215871243717,123.63972817688045,69.0,1.2091122424324752,30.035817273599946,glycerol
1.5794842467921786,1.9665304171197344,2.2273374581601817,1.1334221111235043,1.0939153470366774,102.85024125136869,69.0,1.3186772057517313,30.035817273599946,glycerol
1.5675318424316038,1.8061227918309775,1.8272300194787308,0.9503869070257547,0.8768431124529761,94.95237337326945,84.0,1.5464246147838505,26.04939709347941,glycerol
1.6772968066112868,2.0709121448303067,2.267593078226076,0.9503869070257547,1.3172061712003214,82.75409938356214,60.0,1.4806158732155175,26.04939709347941,glycerol
1.5936565329111212,1.7500413835253035,1.9295152972395564,0.9136150097393654,1.015900287500191,86.98874840111228,69.0,1.4141826191968683,24.11587449894775,glycerol
1.5138262992935914,2.4451611827035427,2.066104055880953,0.9136150097393654,1.1524890461415878,73.54362904532744,69.0,1.8928834261161813,24.11587449894775,glycerol
1.828405226862847,2.541833479517412,2.2008480081260955,1.1136687290800908,1.0871792790460046,112.16057392393704,111.0,2.1693906982541633,24.299757642956592,glycerol
1.6961175562925028,1.9160492878371556,2.294989434353965,1.1136687290800908,1.1813207052738741,96.27477445463907,63.0,1.3171774097756934,24.299757642956592,glycerol
1.9002747029792337,1.3844474791798322,2.218132368522885,1.2800218491239381,0.9381105193989467,174.78014568207394,99.0,1.066589813636181,25.010390485024217,glycerol
1.6117665673705295,1.809203580419653,2.1087896673381836,1.2800218491239381,0.8287678182142455,116.0474565849654,81.0,1.3121804804519988,25.010390485024217,glycerol
1.6612571329870078,1.925181630181812,2.1051148776831035,1.1474947171769825,0.9576201605061208,70.25276381597898,54.0,1.4813238854857165,26.09411625065389,glycerol
2.0966962284870725,1.3871844242369784,2.148012654892291,1.1004240040630477,1.0475886508292434,85.99774540309735,60.0,1.3358679978317598,28.129311182505337,glycerol
2.179097876273254,1.6833997594657153,2.1449807739064175,1.1004240040630477,1.0445567698433695,87.18785892875681,75.0,1.7175168618325518,28.129311182505337,glycerol
1.812043159381958,1.950901208302462,1.9543340818969117,1.0543948336690918,0.8999392482278199,82.5235400801293,78.0,1.8086102857875082,24.796408728777376,glycerol
1.6378784532912793,1.693958269977371,1.6815274739361485,1.0543948336690918,0.6271326402670567,79.06377523796002,78.0,1.6503092493325018,24.796408728777376,glycerol
1.6825293469979499,2.167457273214442,2.263803763929876,1.1090661842614424,1.1547375796684338,133.14110066985407,102.0,1.586182856282516,29.23499543044975,glycerol
1.476330446734587,1.8805723640365364,1.9963491712514758,1.1090661842614424,0.8872829869900335,124.038585678446,93.0,1.3605536395196476,29.23499543044975,glycerol
1.5978400559939396,1.6965027869272882,1.7369657115845465,0.8407637369680743,0.8962019746164722,74.72211256477058,69.0,1.5573771313366813,25.198130050635065,glycerol
1.8251179580269277,1.6405709775139425,1.907645802020627,0.9771670409484559,0.9304787610721711,94.03855429746275,81.0,1.5580431335202432,27.877587067414737,glycerol
1.7770156193612276,1.5385172436108672,1.8643471820703292,0.9771670409484559,0.8871801411218734,86.68743383782494,72.0,1.4511856809017656,27.877587067414737,glycerol
1.611708035103574,2.456052321718008,2.0746342804670492,0.9981745856257379,1.0764596948413114,123.53588740924474,120.0,1.9931260763545326,22.71277610360903,glycerol
1.6025246615679931,1.4887335239571224,1.7702582391666335,0.9981745856257379,0.7720836535408956,104.44717107461732,84.0,1.320999946358482,22.71277610360903,glycerol
1.9527361129535998,1.4078966501670094,2.001523608162637,1.131901881964938,0.8696217261976988,84.2658005580891,63.0,1.3591091549579724,25.885066876891536,glycerol
2.0474561926100643,1.4863960769195401,1.8951616972418122,1.131901881964938,0.7632598152768741,152.39853464140108,123.0,1.6386905722877922,25.885066876891536,glycerol
1.7016431250141317,2.0722150254416096,2.1825669456344436,0.9538229010103135,1.2287440446241302,83.54279255781476,66.0,1.5912912048212977,28.078737815798885,glycerol
1.7179600370813488,1.8662745071565303,1.9807478450067968,1.0007618040813184,0.9799860409254783,87.6557540182272,75.0,1.6034866992310823,30.042094045439995,glycerol
1.507116007619505,1.3902650863834625,1.862015956371675,1.0007618040813184,0.8612541522903565,108.17013420898625,69.0,1.0353651376312925,30.042094045439995,glycerol
1.7213341253959726,1.9754818214587202,2.254386977277076,0.9475808486209061,1.3068061286561696,92.49552483893505,66.0,1.442428969577617,31.499326040154834,glycerol
1.642620599762203,1.995930214849606,2.085233141765298,0.9475808486209061,1.1376522931443918,78.4406238850034,63.0,1.5533176728465112,31.499326040154834,glycerol
1.794100619379537,2.136083032911306,2.304295057326246,0.9903739225033984,1.313921134822848,124.631417451424,96.0,1.625888594964597,26.430154416636135,glycerol
1.6466230698637596,2.2674702999350638,1.965671097127882,0.9903739225033984,0.9752971746244835,105.6703487714012,105.0,1.9484222726709415,26.430154416636135,glycerol
1.4149474535814934,2.2945849137891856,2.266620760430984,0.9310079781858375,1.3356127822451465,97.08815705676813,69.0,1.442911606939695,23.18640011722315,glycerol
1.316456045711756,2.4099238072611753,2.112548599216386,0.9310079781858375,1.1815406210305488,87.9346123132061,72.0,1.6138312537565453,23.18640011722315,glycerol
2.13306924266967,1.607672338966811,2.4008411598988655,1.152147528663123,1.2486936312357422,140.6724006323026,90.0,1.3399004217376156,27.601547990454414,glycerol
1.7081952740387676,1.9514630143999518,2.1424667447064696,1.152147528663123,0.9903192160433466,100.9792219695369,78.0,1.5171915437322498,27.601547990454414,glycerol
1.7028168423736283,2.101271578080013,1.9100154900371034,1.133310380215492,0.7767051098216113,72.4370531984226,72.0,1.8940729304165376,21.768422362792204,glycerol
1.8743379921557515,1.8586136630563055,2.16362589303296,1.133310380215492,1.0303155128174684,72.43929414923203,57.0,1.5693257621790968,21.768422362792204,glycerol
1.8426517371546693,2.1233276904139844,2.250549743150199,0.9550077450185517,1.2955419981316476,62.39297299665171,51.0,1.7154296844184547,26.19718219036351,glycerol
1.7891705665917657,1.3623462701802687,1.7559974896618307,1.0712333723532348,0.6847641173085958,91.82675291693575,81.0,1.3955193471102036,26.279927292904116,glycerol
1.8309681724244915,1.5847781404258496,1.7202064266383412,1.0712333723532348,0.6489730542851062,73.36642020169091,75.0,1.695539886212,26.279927292904116,glycerol
2.0208854213942153,2.724118354980292,2.4233321282444735,1.2004205799494327,1.2229115482950408,229.00359650929607,222.0,2.321671648130034,32.816449887225694,glycerol
1.5810269665525432,1.472174236099103,1.903505290701108,1.2004205799494327,0.7030847107516754,123.22785057834699,84.0,1.149695911950538,32.816449887225694,glycerol
1.6896201376378601,1.5974901249773363,1.6896201376378601,0.8601032133191706,0.8295169243186895,78.11516104456658,75.0,1.5974901249773363,28.168741114222946,glycerol
1.5100517870510037,1.6573056242274924,1.6786097131647115,0.8779987448309153,0.8006109683337962,78.60151835395246,72.0,1.4887476981137846,27.5257010244887,glycerol
1.4461113551336324,1.7668296959692271,1.8165994188461154,0.8779987448309153,0.9386006740152001,72.93465577072557,60.0,1.3963416322567441,27.5257010244887,glycerol
1.400538139234155,2.1631808996913984,1.7886515454061267,0.951752645350554,0.8368989000555728,93.51327163290637,93.0,1.7750674935194266,24.323491793116048,glycerol
1.4324891096880126,2.044542473100159,2.00818021429347,0.951752645350554,1.056427568942916,98.48889886491796,78.0,1.4688513684947013,24.323491793116048,glycerol
1.4863983504109024,1.7365679039333575,1.9079245509498017,0.8393048565823558,1.068619694367446,83.2909208518727,63.0,1.3150417033944581,23.231565954630828,glycerol
1.4915813322114704,1.417045591043573,1.7853975008925997,0.8393048565823558,0.946092644310244,80.95522063960993,57.0,1.1232294223624437,23.231565954630828,glycerol
1.7460853043209372,1.7059255341046673,1.8272553273453969,0.8943257727030633,0.9329295546423334,91.52732086813685,84.0,1.6247555110802077,21.546740603602384,glycerol
1.64823320394362,1.9844232609365258,1.852951036152823,0.8943257727030633,0.9586252634497595,71.04611535899302,69.0,1.7797054287273228,21.546740603602384,glycerol
1.703302006674273,1.582061945710743,1.795208948677567,1.004090107146735,0.7911188415308321,79.13738611376593,69.0,1.490155003707449,22.038293995200192,glycerol
1.680594677577128,1.9700773420834519,1.70219448920442,1.004090107146735,0.6981043820576851,56.29069812199655,66.0,1.94847753045616,22.038293995200192,glycerol
2.822766264827847,1.3241620051756233,2.0892802181091095,1.2116660641222368,0.8776141539868729,124.33924065251517,111.0,2.0576480518943607,31.090544944526386,glycerol
2.3584687226591163,1.0791808911480785,2.226391983100941,1.2116660641222368,1.0147259189787046,104.86190653833489,78.0,1.2112576307062537,31.090544944526386,glycerol
1.750231220319491,1.4908134581736072,1.8424451134550135,0.9136276636726984,0.9288174497823151,80.99776814406451,66.0,1.3985995650380847,26.862850835706727,glycerol
1.5683397964787356,1.3934836990935373,1.5683397964787356,0.9136276636726984,0.6547121328060371,75.22506187060813,69.0,1.3934836990935373,26.862850835706727,glycerol
1.678878959739958,1.3343849395478597,1.6519893602648579,1.1131959915504706,0.5387933687143872,81.77014038241862,75.0,1.36127453902296,36.28413419475564,glycerol
1.6913788522190176,1.5263391440380027,1.6195526175356139,1.1131959915504706,0.5063566259851432,93.76636394273453,96.0,1.5981653787214065,36.28413419475564,glycerol
2.4725885419421707,1.6837181809210136,2.005258201141897,1.0446401090545547,0.9606180920873418,100.09610016643899,81.0,2.1510485217212874,43.427173305043794,glycerol
1.739917530621174,1.4658249755596067,1.9071329140249553,1.0446401090545547,0.8624928049704006,88.47152280938683,93.0,1.2986095921558254,43.427173305043794,glycerol
1.4960344988078136,1.6060605641138572,1.9665689090221428,0.8259946801324289,1.1405742288897138,91.24612665128653,60.0,1.135526153899528,25.82890707292243,glycerol
2.3694644815254113,1.450877279718362,2.4151732144705935,1.0026291005709485,1.4125441138996453,108.83119116152963,72.0,1.4051685467731798,38.03982372218724,glycerol
1.828205410891161,1.5896355020832067,1.9060755634769604,1.0026291005709485,0.903446462906012,99.70563892729578,84.0,1.5117653494974073,38.03982372218724,glycerol
1.4357830959800837,1.7383015464785516,1.7304324081141704,0.9535664570124777,0.7768659511016928,89.12167055806628,78.0,1.4436522343444649,26.767962009556523,glycerol
1.5380115932574407,1.9935318264892328,1.8702598392081944,0.9535664570124777,0.9166933821957166,85.05440248340231,78.0,1.6612835805384791,26.767962009556523,glycerol
2.0675637184775613,1.8237243363279543,2.432647580983164,1.2075866072352968,1.2250609737478673,115.09170203041211,78.0,1.4586404738223515,36.45329971577556,glycerol
1.5619792835805597,1.6637671475560543,2.1749989607371063,1.2075866072352968,0.9674123535018094,131.89866875968417,75.0,1.0507474703995077,36.45329971577556,glycerol
1.5834343989436366,1.6948674271100745,2.0802637343691774,0.9530377817384802,1.1272259526306971,91.43801236026175,60.0,1.1980380916845337,28.126237090633243,glycerol
1.6584917123483827,1.7776637618063167,1.9788210329055744,0.9530377817384802,1.0257832511670941,94.20285954534233,75.0,1.457334441249125,28.126237090633243,glycerol
1.5533081441558558,1.6800472132950988,1.8922546033313983,0.8652162040570852,1.027038399274313,73.74575386986697,57.0,1.3411007541195563,22.0889707073859,glycerol
2.054158578982755,1.3720986171058,2.2197216198983605,1.216323790491582,1.0033978294067785,134.13073058251635,84.0,1.2065355761901944,31.808672591962477,glycerol
1.8268760770074217,1.4214123264873524,2.0323349750783426,1.216323790491582,0.8160111845867607,97.55498833523012,66.0,1.2159534284164315,31.808672591962477,glycerol
1.5109034044664662,2.1320899046667243,2.076161785918466,1.0401318671845887,1.036029918733877,85.05859755886755,69.0,1.5668315232147245,24.360529214517484,glycerol
1.470773304736826,2.302976874716995,2.15672301650982,1.0401318671845887,1.1165911493252314,70.61814290423612,57.0,1.6170271629440007,24.360529214517484,glycerol
1.5880373739141487,2.035865649003873,2.1176521313415764,1.0874994803685532,1.0301526509730232,108.37608676312949,84.0,1.5062508915764456,24.030450516623993,glycerol
1.4655999440546315,1.7735681397777192,2.2626913752532274,1.0874994803685532,1.1751918948846742,110.1271551281482,57.0,0.9764767085791233,24.030450516623993,glycerol
1.6204216849279127,1.854758578129674,2.0151123853337856,1.0161674875391713,0.9989448977946144,95.3922354347917,75.0,1.4600678777238012,28.10578580011418,glycerol
1.5014898540854416,1.7306964414609494,2.177530931839946,1.0161674875391713,1.1613634443007743,89.50239696532843,51.0,1.0546553637064449,28.10578580011418,glycerol
1.999873528387646,1.6439681709111245,2.2850940561260495,1.1098608099491802,1.1752332461768695,155.9699188487068,105.0,1.358747643172721,31.602439676657763,glycerol
1.4117109474168763,1.7667171497679126,1.8121621147499711,1.1098608099491802,0.7023013048007908,99.92580468015164,81.0,1.3662659824348178,31.602439676657763,glycerol
1.57442251526444,1.7895131401192408,2.1331031013822868,1.088765465919973,1.0443376354623137,68.4726806118293,45.0,1.230832554001394,23.099843909006793,glycerol
1.649135812111031,1.889842394159344,2.1661706163603927,1.0075561926668928,1.1586144236934997,76.25115463023343,54.0,1.3728075899099825,24.92956438350635,glycerol
1.744661689088032,2.4412715631276356,2.3800095655147735,1.0075561926668928,1.3724533728478807,73.65741543995206,60.0,1.8059236867008939,24.92956438350635,glycerol
1.521671036350445,1.7918064445962794,2.0169112029402934,0.9060810573749856,1.110830145565308,154.9849558654289,111.0,1.296566278006431,21.718629960259634,glycerol
1.5624010543126958,1.394296511079155,1.9809232148673237,0.9060810573749856,1.0748421574923381,140.18358682813238,81.0,0.9757743505245271,21.718629960259634,glycerol
1.9215822996399654,2.172690117724719,2.576578756303047,1.1425470280630248,1.4340317282400221,134.7002099806051,90.0,1.5176936610616374,30.767285052117632,glycerol
1.5326482683973877,1.61194476572386,1.8517393430292814,1.1425470280630248,0.7091923149662567,109.9487543154847,84.0,1.2928536910919661,30.767285052117632,glycerol
1.8215925235256007,1.1390144746592428,1.9592536479139095,1.0830853081801963,0.8761683397337133,85.62954679492556,51.0,1.001353350270934,25.371320186323555,glycerol
1.5457944447062553,2.0182934321087815,1.7875031414753098,1.0830853081801963,0.7044178332951135,57.25264842158394,57.0,1.776584735339727,25.371320186323555,glycerol
1.5861167199014752,1.686933218932624,1.7527931159184034,0.9258696715146407,0.8269234444037626,83.2427013334248,75.0,1.5202568229156959,23.57920412919058,glycerol
1.5212888170457775,1.6444383392114093,1.9764080064281753,0.9258696715146407,1.0505383349135344,79.45194467999437,54.0,1.1893191498290114,23.57920412919058,glycerol
2.3868116198821077,1.4241097294061458,2.509521038178829,1.2882893781515234,1.2212316600273057,124.43428172629513,75.0,1.3014003111094246,29.56280460984562,glycerol
1.7373369339918334,1.4663723711387135,1.8960555612522287,1.2882893781515234,0.6077661831007052,95.14471159742986,72.0,1.3076537438783182,29.56280460984562,glycerol
1.6084208186112874,1.539117200242635,1.8896300968138016,0.8763965579592017,1.0132335388545999,77.43303186330218,57.0,1.2579079220401208,24.401795690791925,glycerol
1.4696283422789118,2.1739621944523684,1.9549574302555228,0.8763965579592017,1.0785608722963211,80.15821033012188,72.0,1.6886331064757572,24.401795690791925,glycerol
2.0227914148469313,2.351056821144885,2.7710867733908273,1.2547605190894144,1.5163262543014129,132.12822777384142,87.0,1.6027614626009887,36.72017876741704,glycerol
1.5591314233224858,2.020230570053708,2.07184063906573,1.2547605190894144,0.8170801199763155,95.0824115576744,75.0,1.5075213543104637,36.72017876741704,glycerol
1.5271758803562465,2.343653756711867,2.09600365432758,0.9480277806261144,1.147975873701466,105.08455803978515,93.0,1.7748259827405333,26.72826052295128,glycerol
1.4550105990723805,1.856894513042765,1.8404611347908812,0.9480277806261144,0.8924333541647669,88.48575513703665,75.0,1.4714439773242642,26.72826052295128,glycerol
1.8461733076527393,1.9365517832985406,2.1598329427178014,1.035920319532865,1.1239126231849363,92.76366661241732,75.0,1.6228921482334786,23.986637281884395,glycerol
1.654476688427814,1.6882730002905493,1.9837397929023304,1.035920319532865,0.9478194733694653,91.65628557295892,69.0,1.3590098958160328,23.986637281884395,glycerol
1.8917639331265912,1.7844470529054162,1.9448636975085438,1.04800182716379,0.8968618703447536,75.11835070753585,69.0,1.7313472885234635,23.495013543942253,glycerol
2.729855949860523,1.5423891341186766,2.8479996610409084,1.3855433866954137,1.462456274345495,343.56305887489214,201.0,1.424245422938291,31.11986792072202,glycerol
1.8988663423404166,1.3671499582534625,2.145296309632951,1.3855433866954137,0.7597529229375374,153.3754816729401,93.0,1.1207199909609282,31.11986792072202,glycerol
1.5991166407244024,1.5521143106523914,1.8946551093099644,0.9918698964511652,0.9027852128587993,85.83337352900863,63.0,1.2565758420668294,25.45348751427406,glycerol
1.758117404221054,1.7156166554557046,1.9093968409297422,1.0799164713589007,0.8294803695708415,100.7678823433794,87.0,1.5643372187470164,28.402666271580603,glycerol
1.7535032693997137,1.8252140381155437,1.9102274324495776,1.0799164713589007,0.830310961090677,72.87195913405235,66.0,1.6684898750656798,28.402666271580603,glycerol
1.5887880732746167,1.8999286669281474,2.2413818789511466,1.0726481548164755,1.1687337241346714,84.59865847577336,54.0,1.2473348612516175,29.213328343698716,glycerol
1.4811228372807097,1.8440853606145353,1.8788554198891831,1.0726481548164755,0.8062072650727076,87.42207390066875,72.0,1.4463527780060619,29.213328343698716,glycerol
1.754047366646186,1.7688846307146677,2.005784129309157,0.9546984204648711,1.051085708844286,77.52793859677709,63.0,1.5171478680516968,27.04796006493929,glycerol
1.8008750904361646,1.4131111048658178,1.916180837326142,1.1206909394755733,0.7954898978505686,100.51867472477292,75.0,1.2978053579758404,24.4428934349941,glycerol
1.6476429343935735,1.4807588411036074,1.8553662836876053,1.1206909394755733,0.734675344212032,87.56546771540042,66.0,1.2730354918095756,24.4428934349941,glycerol
2.4185614818960066,1.9268041912679696,2.4185614818960066,1.4239998305204542,0.9945616513755525,134.85883507481088,114.0,1.9268041912679696,41.99778384400804,glycerol
1.8339529521122235,1.473960538087668,2.0724457033299264,1.4239998305204542,0.6484458728094721,186.8467247290863,174.0,1.235467786869965,41.99778384400804,glycerol
1.5574026172614936,1.9060528230894884,1.827353801630142,0.9394277099445916,0.8879260916855506,78.05249269985731,72.0,1.63610163872084,22.786505188933994,glycerol
1.50922278531965,1.8595430214231157,1.7544374063409214,0.958090418663071,0.7963469876778505,82.87190151613444,78.0,1.6143284004018443,27.70577062209484,glycerol
1.5542303271541666,1.7976642000741647,2.0080462007838236,0.958090418663071,1.0499557821207528,81.17055625487959,60.0,1.3438483264445078,27.70577062209484,glycerol
2.7187476655457927,1.610056804362181,2.0427259324540366,1.2092807409480033,0.833445191506033,147.5351835439821,111.0,2.286078537453937,37.20863818301549,glycerol
1.7315784891131452,1.3049088811239644,1.9806921787536802,1.2092807409480033,0.7714114378056768,99.96105406881468,99.0,1.0557951914834294,37.20863818301549,glycerol
1.6286333194279232,1.4562838943814105,1.8961633311503903,1.0362228516649632,0.8599404794854272,136.7232079112149,96.0,1.1887538826589434,28.214660801726517,glycerol
1.5259653442772598,2.389745004187849,2.1541507533079556,1.0362228516649632,1.1179279016429926,90.47098849627598,78.0,1.7615595951571534,28.214660801726517,glycerol
1.3619221121767493,1.4978960037209992,1.657436268954237,0.9903460893768401,0.6670901795773969,95.30223549601541,75.0,1.2023818469435115,26.639669063279154,glycerol
1.436433008377514,1.5837820523530637,1.776234798974177,0.9903460893768401,0.7858887095973368,78.34647360689051,60.0,1.2439802617564009,26.639669063279154,glycerol
2.4113245773258196,1.7072918328786146,2.650234607704399,1.0213629662270183,1.6288716414773812,132.0672302375927,84.0,1.4683818025000352,41.82688716224296,glycerol
1.874123864306046,1.7826642227814211,2.087474186903504,1.0213629662270183,1.066111220676486,96.43694346270314,78.0,1.569313900183963,41.82688716224296,glycerol
1.3544238701291729,2.006466926183727,1.5759335433878574,0.8881173994870885,0.6878161439007688,68.6412799101168,75.0,1.7849572529250426,22.098969359654063,glycerol
1.3732586572388557,2.20567949077515,2.070326549884523,0.8287181344771185,1.2416084154074045,75.98079130731752,60.0,1.5086115981294825,20.952647879642296,glycerol
1.2724522968466396,1.7633515887902962,1.7418417433126137,0.8287181344771185,0.9131236088354951,86.09233882852195,69.0,1.2939621423243222,20.952647879642296,glycerol
1.6470245257632998,1.8032869201393058,2.3304930285012433,1.043737093451752,1.286755935049491,137.7869376222572,78.0,1.1198184174013623,28.83267483547763,glycerol
1.7200061513008755,1.520377712470613,2.230374436958554,1.043737093451752,1.186637343506802,128.0436349703527,69.0,1.0100094268129345,28.83267483547763,glycerol
2.349809710815848,2.262645235853198,2.9813225719000718,1.3251173038521995,1.6562052680478723,209.66280616095423,132.0,1.631132374768974,37.09730118962799,glycerol
1.4194091832175686,1.6582648546568914,1.758675095200363,1.3251173038521995,0.43355779134816325,174.64512845655355,141.0,1.3189989426740971,37.09730118962799,glycerol
1.8917351519153764,1.534031892441948,2.1182814640794816,1.0351632749422615,1.08311818913722,73.53654154300283,51.0,1.307485580277843,21.127056265213163,glycerol
1.5800739499495122,1.7053154275132576,1.9086159891598848,1.115187218479277,0.7934287706806079,88.06215377274759,69.0,1.376773388302885,26.461633096936545,glycerol
1.6990515582173187,1.9749211154336284,1.870995437049806,1.1652465142506216,0.7057489227991846,86.28350541120432,84.0,1.802977236601141,25.33883885789692,glycerol
1.5124116792358886,2.584238110996677,1.7511003098773623,1.1652465142506216,0.5858537956267408,70.95189832786792,87.0,2.3455494803552037,25.33883885789692,glycerol
1.5603297912571428,1.5597306021397346,1.598062901024683,0.8793375476001815,0.7187253534245015,87.02410867490742,84.0,1.5219974923721944,21.837064357193363,glycerol
1.725230228083031,1.7088396290089012,1.840241212791273,0.8793375476001815,0.9609036651910917,96.6640347149488,87.0,1.593828644300659,21.837064357193363,glycerol
2.7978686568311217,1.9029514145982174,2.216525655397076,1.4906612859500359,0.72586436944704,148.27990841924492,123.0,2.484294416032263,36.15091862793612,glycerol
1.8981290547679648,1.4384982019782857,2.15154645816579,1.4906612859500359,0.6608851722157543,110.5905921780945,111.0,1.1850807985804606,36.15091862793612,glycerol
1.6790024694777779,1.716462414864129,,,,59.054841438556835,,,,glucose
1.4107017312998127,2.492543479029289,,,,22.475566324314332,,,25.89380836085433,glucose
2.0525893462792717,1.3858637552676698,,,,56.42774894049158,,,41.831238524755165,glucose
2.079161901612141,1.723403265252501,,,,37.88875284872509,,,14.674407971966813,glucose
1.8322736420635357,1.2464997142987364,,,,48.08201588625971,,,14.674407971966813,glucose
1.4265134770120562,1.9148360848046335,1.4265134770120562,,,48.862419990577045,60.0,1.9148360848046335,32.11827094760159,glucose
1.30989402736144,2.2100575426285536,1.4223654868814826,,,50.48714912223318,66.0,2.097586083108511,32.11827094760159,glucose
1.615609085007739,1.765594569389701,1.6570238138485183,,,47.866705283971825,54.0,1.7241798405489217,31.57829763506572,glucose
1.4630482025877893,2.0528754687128643,1.6570238138485183,,,56.92030559395927,75.0,1.8588998574521354,31.57829763506572,glucose
1.6812349496324086,2.018124167443189,1.2947905875290011,,,44.825155335931484,72.0,2.404568529546596,31.98710617864832,glucose
1.4728096730050957,1.9052470075820083,1.4728096730050957,0.8285119069242591,0.6442977660808366,57.61414666720506,69.0,1.9052470075820083,24.855524384734444,glucose
1.6227194309747754,2.0550448123091156,1.6187305635468117,0.8285119069242591,0.7902186566225526,45.74660663541954,57.0,2.0590336797370794,24.855524384734444,glucose
1.6239855837650947,1.8251309903908992,1.6832924833330516,0.7132567385060281,0.9700357448270236,57.9743185334221,60.0,1.7658240908229423,21.946361184800864,glucose
1.50223640782014,1.6687872829560575,1.5566422605133974,0.7132567385060281,0.8433855220073692,58.4504080174633,60.0,1.6143814302628001,21.946361184800864,glucose
1.709519817196389,1.9548893182503555,1.3746165264701327,0.7111827434407413,0.6634337830293914,46.36408128992978,69.0,2.2897926089766116,20.152215805560612,glucose
1.6031881791531666,2.031698573575807,1.555407277931207,0.7111827434407413,0.8442245344904655,45.72525433549934,63.0,2.0794794747977665,20.152215805560612,glucose
1.8138292476291358,1.5478382710754264,1.6051774442749303,0.8416462416665258,0.7635312026084045,60.66472389613844,60.0,1.756490074429632,24.98439359638607,glucose
1.4924524802571795,1.7877622886934534,1.548622746610111,0.8416462416665258,0.7069765049435852,50.171406638088,66.0,1.731592022340522,24.98439359638607,glucose
